,,,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Shooting,Shooting,Shooting,Per Game,Per Game,Per Game,Per Game
Season,Age,College,G,MP,FG,FGA,3P,3PA,FT,FTA,ORB,TRB,AST,STL,BLK,TOV,PF,PTS,FG%,3P%,FT%,MP,PTS,TRB,AST
2015-16,18,INDIANA,35,791,157,230,5,15,96,136,70,202,34,17,32,58,99,415,.683,.333,.706,22.6,11.9,5.8,1.0
2016-17,19,INDIANA,34,954,148,285,23,60,108,148,76,226,50,26,52,78,104,427,.519,.383,.730,28.1,12.6,6.6,1.5
Career,,,69,1745,305,515,28,75,204,284,146,428,84,43,84,136,203,842,.592,.373,.718,25.3,12.2,6.2,1.2
