,,,,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs
Season,Age,Tm,Lg,MP,FG,FGA,FT,FTA,TRB,AST,PF,PTS
1946-47,23,TOT,BAA,,6,,5,,,,,16
1946-47,23,NYK,BAA,,4,,5,,,,,11
1946-47,23,TRH,BAA,,6,,4,,,,,16
Career,,,,,6,,5,,,,,16
1 Season,,NYK,BAA,,4,,5,,,,,11
1 Season,,TRH,BAA,,6,,4,,,,,16
