,,,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Shooting,Shooting,Shooting,Per Game,Per Game,Per Game,Per Game
Season,Age,College,G,MP,FG,FGA,3P,3PA,FT,FTA,ORB,TRB,AST,STL,BLK,TOV,PF,PTS,FG%,3P%,FT%,MP,PTS,TRB,AST
2014-15,19,PROVIDENCE,34,730,75,172,9,30,57,82,79,166,21,9,12,40,89,216,.436,.300,.695,21.5,6.4,4.9,0.6
2015-16,20,PROVIDENCE,35,1198,246,533,52,158,194,248,94,268,40,30,36,67,97,738,.462,.329,.782,34.2,21.1,7.7,1.1
Career,,,69,1928,321,705,61,188,251,330,173,434,61,39,48,107,186,954,.455,.324,.761,27.9,13.8,6.3,0.9
