,,,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Shooting,Shooting,Shooting,Per Game,Per Game,Per Game,Per Game
Season,Age,College,G,MP,FG,FGA,3P,3PA,FT,FTA,ORB,TRB,AST,STL,BLK,TOV,PF,PTS,FG%,3P%,FT%,MP,PTS,TRB,AST
2001-02,19,ILLINOIS,35,581,63,124,16,55,14,25,,67,59,34,5,,,156,.508,.291,.560,16.6,4.5,1.9,1.7
2002-03,20,ILLINOIS,25,509,68,131,28,66,34,46,,71,42,27,3,,,198,.519,.424,.739,20.4,7.9,2.8,1.7
2003-04,21,ILLINOIS,29,863,107,239,49,143,56,72,,110,75,30,6,,,319,.448,.343,.778,29.8,11.0,3.8,2.6
2004-05,22,ILLINOIS,39,1297,214,462,116,283,78,99,,155,150,67,9,,,622,.463,.410,.788,33.3,15.9,4.0,3.8
Career,,,128,3250,452,956,209,547,182,242,,403,326,158,23,,,1295,.473,.382,.752,25.4,10.1,3.1,2.5
