Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,,ORtg,DRtg
2005-06,23,HOU,NBA,SG,80,27,2310,6,14.9,0.403,2.7,7.4,0.361,3.3,7.5,0.445,2,2.9,0.699,0.8,5.5,6.3,5.1,2.1,0.2,2.8,4,16.7,NA,100,104
2006-07,24,HOU,NBA,SG,80,10,2211,7.3,16.8,0.437,4.2,9.6,0.441,3.1,7.2,0.431,2,2.5,0.79,0.7,5.3,6,4.6,1.8,0.1,3.3,3.2,20.9,NA,107,102
2007-08,25,HOU,NBA,SG,73,17,1379,7.9,18.4,0.432,3,8.7,0.351,4.9,9.7,0.504,2.5,3.1,0.815,0.7,4.5,5.2,5.3,1.7,0.3,2.7,2.9,21.5,NA,108,104
2008-09,26,TOT,NBA,PG-SG,32,4,498,5.9,15.4,0.382,2.1,5.8,0.37,3.7,9.6,0.389,2,2.6,0.792,0.6,4.9,5.6,6.2,1.8,0.2,2.7,4,15.9,NA,100,107
2008-09,26,HOU,NBA,PG,22,4,322,6.4,16.7,0.386,2.3,6.3,0.368,4.1,10.4,0.397,2.3,2.6,0.875,0.5,4,4.5,5.8,1,0.2,2.6,2.5,17.5,NA,101,108
2008-09,26,MIA,NBA,SG,10,0,176,4.9,13,0.372,1.8,4.9,0.375,3,8.2,0.37,1.5,2.4,0.625,0.9,6.7,7.6,7,3.3,0.3,2.7,6.7,13,NA,97,105
2009-10,27,IND,NBA,SG,47,10,813,8.3,18.9,0.437,2.3,6.4,0.352,6,12.5,0.481,2.9,3.5,0.828,0.4,4.5,4.9,4.4,1.1,0.5,3.3,3.2,21.7,NA,98,110
2010-11,28,SAC,NBA,PG,36,14,586,5.9,14.1,0.415,2.2,5.5,0.391,3.7,8.6,0.43,3.4,4.3,0.78,1.4,3.8,5.2,6,0.9,0.8,2.8,3.7,17.2,NA,110,112
Career,NA,,NBA,,348,82,7797,6.9,16.4,0.423,3.1,7.9,0.388,3.9,8.6,0.454,2.3,3,0.773,0.7,5,5.7,5.1,1.7,0.3,3,3.5,19.3,NA,104,105
,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4 seasons,NA,HOU,NBA,,255,58,6222,6.9,16.4,0.422,3.3,8.4,0.392,3.6,8,0.453,2.1,2.8,0.766,0.7,5.1,5.9,5,1.9,0.2,2.9,3.4,19.3,NA,105,104
1 season,NA,IND,NBA,,47,10,813,8.3,18.9,0.437,2.3,6.4,0.352,6,12.5,0.481,2.9,3.5,0.828,0.4,4.5,4.9,4.4,1.1,0.5,3.3,3.2,21.7,NA,98,110
1 season,NA,SAC,NBA,,36,14,586,5.9,14.1,0.415,2.2,5.5,0.391,3.7,8.6,0.43,3.4,4.3,0.78,1.4,3.8,5.2,6,0.9,0.8,2.8,3.7,17.2,NA,110,112
1 season,NA,MIA,NBA,,10,0,176,4.9,13,0.372,1.8,4.9,0.375,3,8.2,0.37,1.5,2.4,0.625,0.9,6.7,7.6,7,3.3,0.3,2.7,6.7,13,NA,97,105
