,,,,,,,Position Estimate,Position Estimate,Position Estimate,Position Estimate,Position Estimate,+/- Per 100 Poss.,+/- Per 100 Poss.,Turnovers,Turnovers,Fouls Committed,Fouls Committed,Fouls Drawn,Fouls Drawn,Misc.,Misc.,Misc.
Season,Age,Tm,Lg,Pos,G,MP,PG%,SG%,SF%,PF%,C%,OnCourt,On-Off,BadPass,LostBall,Shoot,Off.,Shoot,Off.,PGA,And1,Blkd
2000-01,22,BOS,NBA,PG,58,1141,99%,1%,,,,-0.8,+2.4,32,32,31,6,37,0,364,10,25
2001-02,23,TOT,NBA,PG-SG,69,790,92%,8%,,,,-6.4,-7.9,22,12,30,3,27,0,196,6,25
2001-02,23,BOS,NBA,PG,41,518,99%,1%,,,,-10.1,-14.2,8,10,23,3,18,0,132,3,14
2001-02,23,PHO,NBA,SG,28,272,78%,22%,,,,+1.2,+2.1,14,2,7,0,9,0,64,3,11
2002-03,24,CLE,NBA,PG,80,1976,93%,7%,,,,-12.1,-3.2,79,21,76,13,32,0,563,4,28
2003-04,25,TOR,NBA,PG,59,1211,100%,1%,,,,-7.3,-5.6,42,25,35,11,35,0,423,8,31
2004-05,26,TOR,NBA,PG,80,1533,75%,25%,,,,+0.8,+3.8,58,18,55,22,70,0,673,21,27
2005-06,27,UTA,NBA,PG,71,1376,82%,19%,,,,-3.5,-0.4,41,36,55,19,57,6,434,8,47
Career,,,NBA,,417,8027,89%,11%,,,,-5.3,-1.4,274,144,282,74,258,6,2653,57,183
,,,,,,,,,,,,,,,,,,,,,,
2 seasons,,TOR,NBA,,139,2744,86%,14%,,,,-2.8,-0.4,100,43,90,33,105,0,1096,29,58
2 seasons,,BOS,NBA,,99,1659,99%,1%,,,,-3.7,-2.8,40,42,54,9,55,0,496,13,39
1 season,,CLE,NBA,,80,1976,93%,7%,,,,-12.1,-3.2,79,21,76,13,32,0,563,4,28
1 season,,UTA,NBA,,71,1376,82%,19%,,,,-3.5,-0.4,41,36,55,19,57,6,434,8,47
1 season,,PHO,NBA,,28,272,78%,22%,,,,+1.2,+2.1,14,2,7,0,9,0,64,3,11
