,,,,,,,Position Estimate,Position Estimate,Position Estimate,Position Estimate,Position Estimate,+/- Per 100 Poss.,+/- Per 100 Poss.,Turnovers,Turnovers,Fouls Committed,Fouls Committed,Fouls Drawn,Fouls Drawn,Misc.,Misc.,Misc.
Season,Age,Tm,Lg,Pos,G,MP,PG%,SG%,SF%,PF%,C%,OnCourt,On-Off,BadPass,LostBall,Shoot,Off.,Shoot,Off.,PGA,And1,Blkd
2016-17,23,CHI,NBA,SG,4,22,7%,32%,59%,2%,,+8.0,+16.7,1,0,0,0,0,0,5,0,0
Career,,,NBA,,4,22,7%,32%,59%,2%,,+8.0,+16.7,1,0,0,0,0,0,5,0,0
