Season,Team,Lg,Salary
2016-17,Chicago Bulls,NBA,"$2,092,200"
2017-18,Chicago Bulls,NBA,"$2,186,400"
2018-19,Chicago Bulls,NBA,"$2,280,600"
Career,(may be incomplete),,"$6,559,200"
