Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,,ORtg,DRtg
2005-06,19,ATL,NBA,PF,79,7,1952,6.4,14.4,0.443,0.4,1.4,0.245,6,13,0.464,5.1,6.9,0.747,3.3,7.1,10.4,1.7,1.3,0.7,2.3,6.2,18.3,NA,109,112
2006-07,20,ATL,NBA,PF,64,63,2179,7.5,17.3,0.433,0.3,1.1,0.244,7.2,16.2,0.446,5.3,6.5,0.815,2.1,6.2,8.2,3,1.3,0.7,3.1,4.7,20.5,NA,101,110
2007-08,21,ATL,NBA,SF,80,80,2765,8.1,17.5,0.462,0,0.2,0.1,8.1,17.3,0.466,6.4,7.8,0.822,2.3,6.4,8.7,2.6,1.5,0.6,2.4,4.3,22.6,NA,110,110
2008-09,22,ATL,NBA,SF,61,59,2093,7.3,15.9,0.458,1.4,4,0.355,5.9,11.9,0.493,5.6,7,0.806,2.8,7,9.8,2.1,1.5,1,1.8,3.2,21.6,NA,117,108
2009-10,23,ATL,NBA,SF,81,81,2468,6.5,14.3,0.455,0.9,2.8,0.303,5.7,11.5,0.492,3.8,4.6,0.819,2.3,6.7,9,2,1.4,1,1.6,3.5,17.7,NA,113,107
2010-11,24,ATL,NBA,SF,65,52,1865,7.1,15.5,0.458,1.1,3.2,0.336,6,12.3,0.489,4.2,5,0.845,2,7.1,9,2.5,1,0.7,1.8,3,19.5,NA,111,108
2011-12,25,ATL,NBA,SF,57,37,1500,7.2,16.7,0.432,2.1,5.3,0.389,5.1,11.4,0.452,4.1,5.2,0.788,2.7,7.7,10.4,2.5,1.7,0.6,1.4,3,20.5,NA,113,101
2012-13,26,UTA,NBA,SF,73,51,1727,6.1,14.4,0.423,1.7,5.1,0.325,4.4,9.3,0.477,2.4,3,0.778,1.7,6.4,8,2.4,1.1,1.2,1.8,3,16.2,NA,105,109
2013-14,27,UTA,NBA,PF,66,50,1674,7.2,16.5,0.439,2.6,7.3,0.359,4.6,9.2,0.503,1.8,2.3,0.781,2.6,7.9,10.5,2.4,1.7,1,1.7,4.7,18.9,NA,110,110
2014-15,28,CHO,NBA,PF,78,37,2035,5.3,12.6,0.424,2.4,6.7,0.358,2.9,5.8,0.5,1.6,2.2,0.713,1.5,8.3,9.8,2.5,1.8,0.9,1.5,3.7,14.6,NA,106,103
2015-16,29,CHO,NBA,PF,81,81,2338,7.3,16,0.452,3.3,8.1,0.402,4,7.9,0.504,2.6,3.1,0.833,2.7,8.5,11.2,2.4,1.2,1.7,1.3,2.9,20.3,NA,118,104
2016-17,30,CHO,NBA,PF,76,76,2295,6.5,15.4,0.422,2.7,7.7,0.35,3.8,7.7,0.494,2.9,3.3,0.873,1.9,9,10.9,2.3,1.3,1.2,1.3,2.9,18.6,NA,111,108
2017-18,31,CHO,NBA,PF,78,78,2006,6.3,13.7,0.458,3.1,7.4,0.413,3.2,6.3,0.512,2.5,3,0.829,1.8,7.2,9,2.3,1.4,0.9,1.6,2.8,18.1,NA,118,109
2018-19,32,CHO,NBA,PF,75,75,2133,6.3,14.9,0.422,3.2,8.7,0.366,3.1,6.2,0.5,1.5,2,0.767,1.7,7.5,9.3,2.1,1.6,1.4,1.1,3.6,17.2,NA,112,111
2019-20,33,TOT,NBA,PF,52,1,1011,5.3,12.1,0.442,2.5,7,0.361,2.8,5.1,0.552,2.3,2.6,0.87,1,6.2,7.2,2.7,1.7,1.3,1.4,4.6,15.5,NA,116,110
2019-20,33,CHO,NBA,PF,41,1,808,5.8,13,0.448,2.7,7.3,0.376,3.1,5.8,0.538,2.7,3.1,0.86,0.9,5.8,6.8,2.5,1.6,1.4,1.6,4.4,17.1,NA,115,113
2019-20,33,MIL,NBA,PF,11,0,203,3.6,8.8,0.41,1.8,6.1,0.296,1.8,2.7,0.667,0.9,0.9,1,1.1,7.7,8.8,3.4,2,0.9,0.7,5.2,9.9,NA,119,101
Career,NA,,NBA,,1066,828,30041,6.8,15.3,0.443,1.8,5,0.362,5,10.3,0.482,3.6,4.4,0.808,2.2,7.3,9.5,2.4,1.4,1,1.8,3.7,18.9,NA,111,108
,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7 seasons,NA,ATL,NBA,,487,379,14822,7.2,16,0.45,0.8,2.3,0.329,6.4,13.6,0.471,5,6.2,0.806,2.5,6.8,9.3,2.3,1.4,0.8,2.1,4,20.2,NA,110,108
6 seasons,NA,CHO,NBA,,429,348,11615,6.3,14.5,0.437,2.9,7.7,0.378,3.4,6.7,0.504,2.3,2.7,0.819,1.9,8,9.8,2.3,1.5,1.2,1.4,3.2,17.8,NA,114,107
2 seasons,NA,UTA,NBA,,139,101,3401,6.7,15.4,0.432,2.1,6.2,0.345,4.5,9.2,0.49,2.1,2.7,0.779,2.1,7.1,9.2,2.4,1.4,1.1,1.7,3.9,17.5,NA,107,110
1 season,NA,MIL,NBA,,11,0,203,3.6,8.8,0.41,1.8,6.1,0.296,1.8,2.7,0.667,0.9,0.9,1,1.1,7.7,8.8,3.4,2,0.9,0.7,5.2,9.9,NA,119,101
