,,,,,,,Position Estimate,Position Estimate,Position Estimate,Position Estimate,Position Estimate,+/- Per 100 Poss.,+/- Per 100 Poss.,Turnovers,Turnovers,Fouls Committed,Fouls Committed,Fouls Drawn,Fouls Drawn,Misc.,Misc.,Misc.
Season,Age,Tm,Lg,Pos,G,MP,PG%,SG%,SF%,PF%,C%,OnCourt,On-Off,BadPass,LostBall,Shoot,Off.,Shoot,Off.,PGA,And1,Blkd
2005-06,19,ATL,NBA,PF,79,1952,,,1%,71%,28%,-2.4,+6.0,29,22,127,14,120,12,135,23,56
2006-07,20,ATL,NBA,PF,64,2179,,,29%,67%,4%,-5.1,+0.6,40,39,97,25,109,7,263,15,57
2007-08,21,ATL,NBA,SF,80,2765,,,71%,28%,1%,-2.9,-2.7,44,48,131,18,167,9,297,24,70
2008-09,22,ATL,NBA,SF,61,2093,,,66%,34%,1%,+0.2,-3.6,24,20,64,17,115,5,180,19,49
2009-10,23,ATL,NBA,SF,81,2468,,,89%,11%,,+6.0,+2.6,20,31,85,14,85,10,207,14,40
2010-11,24,ATL,NBA,SF,65,1865,,5%,79%,16%,,-0.9,-0.1,23,23,53,7,66,2,195,19,31
2011-12,25,ATL,NBA,SF,57,1500,,1%,78%,21%,,+2.9,-1.7,16,12,45,4,48,2,171,9,40
2012-13,26,UTA,NBA,SF,73,1727,,,96%,4%,,-2.8,-4.6,26,19,44,10,34,4,167,7,30
2013-14,27,UTA,NBA,PF,66,1674,,,2%,95%,3%,-5.8,+3.8,22,14,54,13,32,4,185,7,17
2014-15,28,CHO,NBA,PF,78,2035,,,1%,83%,16%,-4.4,-2.0,28,10,66,17,23,9,224,7,12
2015-16,29,CHO,NBA,PF,81,2338,,,17%,83%,,+4.7,+4.4,20,17,51,20,46,12,270,11,28
2016-17,30,CHO,NBA,PF,76,2295,,,,99%,1%,-0.4,-1.8,28,10,61,13,55,5,252,17,35
2017-18,31,CHO,NBA,PF,78,2006,,,2%,98%,,+1.8,+3.2,35,12,39,12,57,9,221,15,23
2018-19,32,CHO,NBA,PF,75,2133,,,,78%,22%,-0.5,+1.9,16,14,76,12,27,4,224,3,21
2019-20,33,TOT,NBA,PF,52,1011,,,1%,75%,24%,-3.4,-6.9,15,3,37,10,14,6,139,5,8
2019-20,33,CHO,NBA,PF,41,808,,,,72%,28%,-6.0,+1.6,14,2,24,9,14,4,104,5,7
2019-20,33,MIL,NBA,PF,11,203,,,5%,87%,8%,+6.5,-5.1,1,1,13,1,0,2,35,0,1
Career,,,NBA,,1066,30041,,,37%,57%,6%,-0.7,+0.2,386,294,1030,206,998,100,3130,195,517
,,,,,,,,,,,,,,,,,,,,,,
7 seasons,,ATL,NBA,,487,14822,,1%,60%,35%,5%,-0.4,+0.1,196,195,602,99,710,47,1448,123,343
6 seasons,,CHO,NBA,,429,11615,,,4%,87%,9%,-0.1,+1.2,141,65,317,83,222,43,1295,58,126
2 seasons,,UTA,NBA,,139,3401,,,50%,49%,1%,-4.3,-0.5,48,33,98,23,66,8,352,14,47
1 season,,MIL,NBA,,11,203,,,5%,87%,8%,+6.5,-5.1,1,1,13,1,0,2,35,0,1
