,,,,,,,,,,,,,,,,,,,,,2-Pt Field Goals,2-Pt Field Goals,2-Pt Field Goals,3-Pt Field Goals,3-Pt Field Goals,3-Pt Field Goals,3-Pt Field Goals,3-Pt Field Goals
,,,,,,,,,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,FG% by Distance,FG% by Distance,FG% by Distance,FG% by Distance,FG% by Distance,FG% by Distance,,Dunks,Dunks,,Corner,Corner,Heaves,Heaves
Season,Age,Tm,Lg,Pos,G,MP,FG%,Dist.,2P,0-3,3-10,10-16,16-3pt,3P,2P,0-3,3-10,10-16,16-3pt,3P,%Ast'd,%FGA,Md.,%Ast'd,%3PA,3P%,Att.,Md.
2004-05,19,NOH,NBA,SG,76,1859,.394,15.6,.624,.245,.068,.070,.242,.376,.458,.590,.373,.327,.387,.288,.556,.080,49,.889,.167,.340,1,0
2005-06,20,NOK,NBA,SG,55,989,.393,15.7,.617,.265,.041,.055,.257,.383,.407,.515,.200,.250,.362,.371,.598,.087,22,.904,.114,.625,0,0
2006-07,21,DEN,NBA,SG,63,1471,.441,17.7,.407,.228,.045,.030,.104,.593,.515,.639,.310,.211,.418,.390,.593,.081,47,.940,.188,.319,0,0
2007-08,22,DEN,NBA,SG,74,1421,.461,16.8,.421,.297,.046,.012,.067,.579,.542,.595,.355,.375,.467,.403,.461,.064,37,.847,.174,.412,6,0
2008-09,23,DEN,NBA,SG,81,2245,.446,17.7,.523,.216,.049,.038,.220,.477,.491,.585,.426,.361,.435,.397,.332,.034,28,.800,.115,.538,5,0
2009-10,24,DEN,NBA,SG,75,2082,.414,17.3,.548,.183,.110,.071,.184,.452,.477,.646,.447,.342,.379,.338,.363,.036,35,.778,.113,.491,10,0
2010-11,25,DEN,NBA,SF,79,1968,.435,16.6,.594,.195,.122,.045,.232,.406,.466,.601,.240,.257,.511,.390,.318,.045,32,.847,.204,.308,6,0
2011-12,26,NYK,NBA,SG,35,967,.407,18.4,.523,.146,.084,.069,.225,.477,.462,.661,.265,.500,.396,.347,.306,.044,14,.836,.228,.364,6,0
2012-13,27,NYK,NBA,SG,80,2678,.422,16.4,.651,.169,.122,.096,.264,.349,.458,.640,.342,.375,.424,.356,.172,.024,26,.813,.156,.353,8,0
2013-14,28,NYK,NBA,SF,74,2421,.415,19.3,.497,.123,.066,.060,.249,.503,.436,.607,.381,.368,.382,.394,.198,.019,15,.905,.127,.426,10,0
2014-15,29,TOT,NBA,SG,70,2080,.417,19.9,.436,.106,.058,.062,.209,.564,.462,.563,.409,.340,.462,.383,.401,.023,13,.791,.192,.402,3,0
2014-15,29,NYK,NBA,SG,24,619,.402,17.8,.641,.131,.076,.092,.343,.359,.429,.545,.474,.217,.430,.356,.348,.012,2,.656,.111,.400,2,0
2014-15,29,CLE,NBA,SG,46,1461,.425,20.9,.333,.093,.050,.048,.143,.667,.494,.574,.360,.458,.500,.390,.446,.028,11,.824,.214,.403,1,0
2015-16,30,CLE,NBA,SG,77,2362,.415,19.1,.400,.081,.109,.073,.135,.600,.438,.623,.398,.387,.391,.400,.430,.013,11,.926,.241,.390,1,0
2016-17,31,CLE,NBA,SG,41,1187,.346,22.1,.239,.067,.034,.039,.101,.761,.329,.625,.000,.357,.222,.351,.321,.025,8,.958,.284,.455,1,0
2017-18,32,CLE,NBA,SG,80,2244,.403,19.7,.360,.089,.072,.071,.128,.640,.453,.566,.395,.429,.421,.375,.320,.017,9,.916,.315,.500,0,0
2018-19,33,CLE,NBA,SG,11,222,.342,20.4,.506,.038,.063,.127,.278,.494,.375,.333,.600,.300,.364,.308,.467,.000,0,.917,.103,.750,0,0
Career,,,NBA,,971,26196,.419,17.9,.505,.171,.079,.060,.195,.495,.463,.606,.357,.356,.414,.373,.360,.039,346,.865,.184,.416,57,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5 seasons,,DEN,NBA,,372,9187,.438,17.2,.508,.219,.078,.042,.170,.492,.492,.612,.360,.316,.440,.382,.391,.049,179,.840,.154,.403,27,0
5 seasons,,CLE,NBA,,255,7476,.401,20.1,.355,.082,.075,.064,.135,.645,.439,.592,.371,.401,.402,.381,.398,.018,39,.906,.258,.442,3,0
4 seasons,,NYK,NBA,,213,6685,.416,17.8,.581,.147,.094,.080,.260,.419,.449,.626,.351,.373,.408,.369,.213,.024,57,.844,.153,.383,26,0
2 seasons,,"NOH,NOK",NBA,,131,2848,.394,15.7,.622,.251,.059,.065,.247,.378,.442,.564,.333,.306,.378,.316,.569,.083,71,.895,.150,.413,1,0
