Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,,ORtg,DRtg
1975-76,23,DET,NBA,SF,8,NA,182,4.3,9.8,0.436,3.5,4.8,0.737,2.8,3.8,6.5,1.8,2,1,NA,3.5,12.1,NA,NA,108
1976-77,24,DET,NBA,SF,3,NA,42,1.1,10.1,0.111,5.6,8.9,0.625,2.2,7.8,10.1,2.2,1.1,0,NA,6.7,7.8,NA,NA,109
Career,NA,,NBA,,11,NA,224,3.7,9.8,0.375,3.9,5.5,0.704,2.7,4.5,7.2,1.8,1.8,0.8,NA,4.1,11.3,NA,NA,109
