Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
1975-76,23,DET,NBA,SF,8,NA,22.8,2.1,4.9,0.436,1.8,2.4,0.737,1.4,1.9,3.3,0.9,1,0.5,NA,1.8,6
1976-77,24,DET,NBA,SF,3,NA,14,0.3,3,0.111,1.7,2.7,0.625,0.7,2.3,3,0.7,0.3,0,NA,2,2.3
Career,NA,,NBA,,11,NA,20.4,1.6,4.4,0.375,1.7,2.5,0.704,1.2,2,3.2,0.8,0.8,0.4,NA,1.8,5
