Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
1975-76,23,DET,NBA,SF,8,NA,182,3.4,7.7,0.436,2.8,3.8,0.737,2.2,3,5.1,1.4,1.6,0.8,NA,2.8,9.5
1976-77,24,DET,NBA,SF,3,NA,42,0.9,7.7,0.111,4.3,6.9,0.625,1.7,6,7.7,1.7,0.9,0,NA,5.1,6
Career,NA,,NBA,,11,NA,224,2.9,7.7,0.375,3.1,4.3,0.704,2.1,3.5,5.6,1.4,1.4,0.6,NA,3.2,8.8
