Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,,ORtg,DRtg
1974-75,22,DET,NBA,SF,34,NA,277,5.3,14.7,0.365,2.9,3.6,0.81,3.1,5,8.1,2.8,2.2,0.2,NA,5.7,13.6,NA,NA,100
1975-76,23,DET,NBA,SF,81,NA,2066,6.2,15.1,0.414,4.2,5.1,0.834,3.1,5.5,8.6,1.8,1.9,0.3,NA,5.5,16.7,NA,NA,101
1976-77,24,DET,NBA,SF,68,NA,1219,6.6,13.8,0.476,3.9,5,0.79,2.8,5.2,8,1.8,1.6,0.5,NA,7.1,17.1,NA,NA,103
1977-78,25,DET,NBA,SF,37,NA,576,5.5,12.4,0.444,3.2,4.7,0.672,2.9,5,7.9,2,1,0.3,1.8,5,14.2,NA,105,104
Career,NA,,NBA,,220,NA,4138,6.2,14.3,0.433,3.9,4.9,0.797,2.9,5.3,8.3,1.9,1.7,0.4,0.3,5.9,16.3,NA,105,102
