,,,,,,,Position Estimate,Position Estimate,Position Estimate,Position Estimate,Position Estimate,+/- Per 100 Poss.,+/- Per 100 Poss.,Turnovers,Turnovers,Fouls Committed,Fouls Committed,Fouls Drawn,Fouls Drawn,Misc.,Misc.,Misc.
Season,Age,Tm,Lg,Pos,G,MP,PG%,SG%,SF%,PF%,C%,OnCourt,On-Off,BadPass,LostBall,Shoot,Off.,Shoot,Off.,PGA,And1,Blkd
2013-14,26,BRK,NBA,SG,10,124,,100%,,,,-15.7,-18.0,2,0,4,0,7,0,2,2,3
Career,,,NBA,,10,124,,100%,,,,-15.7,-18.0,2,0,4,0,7,0,2,2,3
,,,,,,,,,,,,,,,,,,,,,,
1 season,,BRK,NBA,,10,124,,100%,,,,-15.7,-18.0,2,0,4,0,7,0,2,2,3
