,,,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Shooting,Shooting,Shooting,Per Game,Per Game,Per Game,Per Game
Season,Age,College,G,MP,FG,FGA,3P,3PA,FT,FTA,ORB,TRB,AST,STL,BLK,TOV,PF,PTS,FG%,3P%,FT%,MP,PTS,TRB,AST
2007-08,20,LSU,31,,212,486,90,239,94,115,,174,42,43,10,68,,608,.436,.377,.817,,19.6,5.6,1.4
2008-09,21,LSU,35,,256,542,78,201,149,200,,192,75,56,13,64,,739,.472,.388,.745,,21.1,5.5,2.1
Career,,,66,,468,1028,168,440,243,315,,366,117,99,23,132,,1347,.455,.382,.771,,20.4,5.5,1.8
