Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,,ORtg,DRtg
1974-75,22,NOJ,NBA,SF,76,NA,1731,9.4,19.7,0.477,3.7,4.8,0.778,3.5,5.7,9.3,1.7,1,0.4,NA,5.5,22.5,NA,NA,101
1975-76,23,NOJ,NBA,SF,75,NA,1346,8.8,19.9,0.441,5.1,6.8,0.75,3.1,5.2,8.3,2,1.1,0.2,NA,5.7,22.6,NA,NA,100
1976-77,24,NOJ,NBA,SF,52,NA,1059,10.1,20.5,0.49,3.8,4.8,0.781,2.4,5.5,7.9,2.3,0.8,0.2,NA,5.4,23.9,NA,NA,102
1977-78,25,NOJ,NBA,SF,80,NA,2118,9,18,0.497,2.4,3.3,0.745,3.4,5.4,8.8,2.3,0.8,0.5,2.7,5.3,20.4,NA,104,103
1978-79,26,NOJ,NBA,SF,73,NA,1417,9.7,19.7,0.494,3.3,4.4,0.75,3,4.7,7.7,2.4,0.9,0.7,3.5,6.3,22.7,NA,101,108
Career,NA,,NBA,,356,NA,7671,9.3,19.4,0.481,3.5,4.7,0.76,3.2,5.3,8.5,2.1,0.9,0.4,1.4,5.6,22.2,NA,103,103
