Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
1974-75,22,NOJ,NBA,SF,76,NA,1731,7.7,16.1,0.477,3.1,3.9,0.778,2.9,4.7,7.6,1.4,0.9,0.3,NA,4.5,18.4
1975-76,23,NOJ,NBA,SF,75,NA,1346,7,15.9,0.441,4.1,5.5,0.75,2.5,4.2,6.7,1.6,0.9,0.2,NA,4.6,18.1
1976-77,24,NOJ,NBA,SF,52,NA,1059,8.1,16.5,0.49,3,3.9,0.781,1.9,4.4,6.3,1.9,0.7,0.2,NA,4.3,19.2
1977-78,25,NOJ,NBA,SF,80,NA,2118,7.3,14.6,0.497,2,2.7,0.745,2.8,4.4,7.2,1.9,0.6,0.4,2.2,4.3,16.5
1978-79,26,NOJ,NBA,SF,73,NA,1417,7.9,16,0.494,2.7,3.6,0.75,2.5,3.8,6.3,2,0.7,0.5,2.8,5.1,18.5
Career,NA,,NBA,,356,NA,7671,7.6,15.7,0.481,2.9,3.8,0.76,2.6,4.3,6.9,1.7,0.7,0.3,2.5,4.6,18
