,,,,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs
Season,Age,Tm,Lg,MP,FG,FGA,FT,FTA,TRB,AST,PF,PTS
1951-52,28,BLB,NBA,,10,,15,18,,,6,25
1952-53,29,BLB,NBA,,11,,11,,,,,27
1953-54,30,BOS,NBA,,7,,8,10,,,6,19
1954-55,31,BOS,NBA,,10,,13,,,,6,31
Career,,,,,11,,15,,,,,31
2 Seasons,,BOS,NBA,,10,,13,,,,6,31
2 Seasons,,BLB,NBA,,11,,15,,,,,27
