Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,FT,FTA,FT%,TRB,AST,PF,PTS
1953-54,30,BOS,NBA,PF,6,NA,106,11,36,0.306,8,11,0.727,27,7,23,30
1954-55,31,BOS,NBA,SF,7,NA,122,18,40,0.45,18,21,0.857,35,10,17,54
Career,NA,,NBA,,13,NA,228,29,76,0.382,26,32,0.813,62,17,40,84
,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2 seasons,NA,BOS,NBA,,13,NA,228,29,76,0.382,26,32,0.813,62,17,40,84
