Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,FT,FTA,FT%,TRB,AST,PF,PTS
1946-47,24,WSC,BAA,PG,58,NA,NA,5,17.1,0.294,2.5,3.1,0.811,NA,1,2.7,12.6
1947-48,25,WSC,BAA,PG,47,NA,NA,4.9,16.6,0.294,2.8,3.8,0.732,NA,1.2,3.3,12.5
1948-49,26,WSC,BAA,PG,48,NA,NA,4.1,13.2,0.31,3,3.8,0.798,NA,2.1,3.1,11.2
1949-50,27,WSC,NBA,PG,66,NA,NA,4.7,13.8,0.343,3.6,4.3,0.822,NA,2.7,2.7,13
1950-51,28,TOT,NBA,PG,66,NA,NA,4.6,14,0.327,4.2,5,0.843,3.3,3.9,2.8,13.4
1950-51,28,WSC,NBA,PG,35,NA,NA,4.9,14.7,0.337,4.8,5.7,0.849,NA,3.7,2.5,14.7
1950-51,28,SYR,NBA,PG,31,NA,NA,4.2,13.2,0.315,3.5,4.3,0.833,NA,4.1,3,11.9
1951-52,29,BLB,NBA,PG,64,NA,35,4.5,13.5,0.334,5.5,6.6,0.835,3.3,4.7,3.3,14.6
1952-53,30,TOT,NBA,PG,62,NA,34.2,4.5,13,0.342,4.5,5.3,0.844,3.4,3.8,3.4,13.4
1952-53,30,BLB,NBA,PG,46,NA,35.2,4.7,14.1,0.334,4.8,5.6,0.849,3.5,4.3,3.4,14.2
1952-53,30,FTW,NBA,PG,16,NA,31.6,3.8,10.1,0.377,3.5,4.3,0.824,2.9,2.3,3.4,11.1
1953-54,31,FTW,NBA,PG,64,NA,24.8,2.5,7.7,0.324,2.3,2.8,0.8,2.2,2,2.4,7.2
1954-55,32,BOS,NBA,PG,59,NA,10.5,1.3,4.2,0.305,0.7,0.8,0.796,1.3,1.6,1.3,3.2
Career,NA,,TOT,,534,NA,26.4,4,12.5,0.321,3.3,4,0.818,2.7,2.6,2.8,11.3
,NA,,NBA,,381,NA,26.4,3.7,11.2,0.333,3.5,4.2,0.831,2.7,3.1,2.7,10.9
,NA,,BAA,,153,NA,NA,4.7,15.7,0.298,2.8,3.5,0.78,NA,1.4,3,12.1
,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5 seasons,NA,WSC,BAA,,254,NA,NA,4.7,15.1,0.314,3.3,4,0.805,NA,2,2.9,12.7
2 seasons,NA,BLB,NBA,,110,NA,35.1,4.6,13.8,0.334,5.2,6.2,0.84,3.4,4.5,3.4,14.4
2 seasons,NA,FTW,NBA,,80,NA,26.2,2.8,8.2,0.337,2.5,3.1,0.806,2.3,2.1,2.6,8
1 season,NA,BOS,NBA,,59,NA,10.5,1.3,4.2,0.305,0.7,0.8,0.796,1.3,1.6,1.3,3.2
1 season,NA,SYR,NBA,,31,NA,NA,4.2,13.2,0.315,3.5,4.3,0.833,NA,4.1,3,11.9
