Season,Age,Tm,Lg,Pos,G,MP,PER,TS%,FTr,ORB%,DRB%,TRB%,AST%,,OWS,DWS,WS,WS/48
1946-47,24,WSC,BAA,PG,58,NA,NA,0.341,0.182,NA,NA,NA,NA,NA,3.9,4.6,8.5,NA
1947-48,25,WSC,BAA,PG,47,NA,NA,0.343,0.229,NA,NA,NA,NA,NA,2.5,3.1,5.6,NA
1948-49,26,WSC,BAA,PG,48,NA,NA,0.377,0.289,NA,NA,NA,NA,NA,0.9,2.1,3.1,NA
1949-50,27,WSC,NBA,PG,66,NA,NA,0.415,0.315,NA,NA,NA,NA,NA,3.1,2.3,5.4,NA
1950-51,28,TOT,NBA,PG,66,NA,NA,0.413,0.359,NA,NA,NA,NA,NA,NA,NA,NA,NA
1950-51,28,WSC,NBA,PG,35,NA,NA,0.429,0.388,NA,NA,NA,NA,NA,NA,NA,NA,NA
1950-51,28,SYR,NBA,PG,31,NA,NA,0.393,0.322,NA,NA,NA,NA,NA,NA,NA,NA,NA
1951-52,29,BLB,NBA,PG,64,2242,16.1,0.443,0.488,NA,NA,NA,NA,NA,3.4,1.1,4.5,0.096
1952-53,30,TOT,NBA,PG,62,2123,14.3,0.436,0.404,NA,NA,NA,NA,NA,1.9,0.7,2.7,0.06
1952-53,30,BLB,NBA,PG,46,1618,14.6,0.428,0.4,NA,NA,NA,NA,NA,1.1,0.3,1.5,0.044
1952-53,30,FTW,NBA,PG,16,505,13.3,0.464,0.42,NA,NA,NA,NA,NA,0.8,0.4,1.2,0.111
1953-54,31,FTW,NBA,PG,64,1589,9.8,0.405,0.367,NA,NA,NA,NA,NA,0,1.2,1.2,0.035
1954-55,32,BOS,NBA,PG,59,619,7.8,0.353,0.197,NA,NA,NA,NA,NA,-1,0.3,-0.7,-0.057
Career,NA,,TOT,,534,6573,13.2,0.396,0.322,NA,NA,NA,NA,NA,14.7,15.5,30.2,0.055
,NA,,NBA,,381,6573,13.2,0.42,0.376,NA,NA,NA,NA,NA,7.4,5.6,13,0.055
,NA,,BAA,,153,NA,NA,0.351,0.226,NA,NA,NA,NA,NA,7.3,9.9,17.2,NA
,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5 seasons,NA,WSC,BAA,,254,NA,NA,0.378,0.269,NA,NA,NA,NA,NA,10.4,12.2,22.6,NA
2 seasons,NA,BLB,NBA,,110,3860,15.5,0.437,0.45,NA,NA,NA,NA,NA,4.5,1.4,6,0.074
2 seasons,NA,FTW,NBA,,80,2094,10.7,0.42,0.38,NA,NA,NA,NA,NA,0.7,1.6,2.3,0.054
1 season,NA,BOS,NBA,,59,619,7.8,0.353,0.197,NA,NA,NA,NA,NA,-1,0.3,-0.7,-0.057
1 season,NA,SYR,NBA,,31,NA,NA,0.393,0.322,NA,NA,NA,NA,NA,NA,NA,NA,NA
