Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,FT,FTA,FT%,TRB,AST,PF,PTS
1946-47,24,WSC,BAA,PG,6,NA,NA,22,95,0.232,27,34,0.794,NA,5,17,71
1948-49,26,WSC,BAA,PG,9,NA,NA,27,100,0.27,28,40,0.7,NA,16,24,82
1949-50,27,WSC,NBA,PG,2,NA,NA,13,27,0.481,11,11,1,NA,3,6,37
1950-51,28,SYR,NBA,PG,7,NA,NA,33,93,0.355,22,27,0.815,41,16,23,88
1952-53,30,FTW,NBA,PG,8,NA,268,29,90,0.322,49,61,0.803,25,21,31,107
1953-54,31,FTW,NBA,PG,4,NA,60,6,24,0.25,0,0,NA,7,6,8,12
1954-55,32,BOS,NBA,PG,5,NA,29,4,15,0.267,4,5,0.8,5,3,7,12
Career,NA,,TOT,,41,NA,357,134,444,0.302,141,178,0.792,78,70,116,409
,NA,,NBA,,26,NA,357,85,249,0.341,86,104,0.827,78,49,75,256
,NA,,BAA,,15,NA,NA,49,195,0.251,55,74,0.743,NA,21,41,153
,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3 seasons,NA,WSC,BAA,,17,NA,NA,62,222,0.279,66,85,0.776,NA,24,47,190
2 seasons,NA,FTW,NBA,,12,NA,328,35,114,0.307,49,61,0.803,32,27,39,119
1 season,NA,SYR,NBA,,7,NA,NA,33,93,0.355,22,27,0.815,41,16,23,88
1 season,NA,BOS,NBA,,5,NA,29,4,15,0.267,4,5,0.8,5,3,7,12
