Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
1989-90,22,NJN,NBA,SG,28,0,160,25,69,0.362,0,3,0,25,66,0.379,0.362,17,21,0.81,16,8,24,13,13,1,18,16,67
1991-92,24,GSW,NBA,SG,5,0,54,11,23,0.478,0,0,NA,11,23,0.478,0.478,4,6,0.667,5,5,10,3,2,0,4,7,26
1992-93,25,LAC,NBA,SG,34,0,350,53,128,0.414,2,5,0.4,51,123,0.415,0.422,23,27,0.852,19,20,39,35,19,5,17,45,131
1993-94,26,POR,NBA,SG,29,0,187,34,87,0.391,0,6,0,34,81,0.42,0.391,12,14,0.857,6,11,17,27,4,2,14,20,80
1994-95,27,PHI,NBA,SG,21,1,257,25,68,0.368,4,15,0.267,21,53,0.396,0.397,16,24,0.667,18,24,42,19,9,5,17,33,70
1995-96,28,HOU,NBA,SG,4,0,33,0,8,0,0,5,0,0,3,0,0,8,10,0.8,0,3,3,0,1,0,0,5,8
1996-97,29,WSB,NBA,SG,75,0,1133,134,329,0.407,53,158,0.335,81,171,0.474,0.488,53,69,0.768,31,101,132,65,45,16,60,131,374
1997-98,30,SAS,NBA,SG,82,45,2226,258,654,0.394,112,297,0.377,146,357,0.409,0.48,94,118,0.797,55,155,210,156,60,8,104,222,722
1998-99,31,SAS,NBA,SG,47,13,861,108,284,0.38,53,147,0.361,55,137,0.401,0.474,32,39,0.821,21,78,99,49,41,9,37,63,301
1999-00,32,SAS,NBA,SG,81,12,1691,186,488,0.381,108,306,0.353,78,182,0.429,0.492,33,51,0.647,34,147,181,118,54,7,66,157,513
2000-01,33,SAS,NBA,SG,16,0,114,16,40,0.4,7,18,0.389,9,22,0.409,0.488,0,2,0,1,11,12,7,5,0,3,13,39
2001-02,34,ORL,NBA,SG,9,0,144,15,37,0.405,7,20,0.35,8,17,0.471,0.5,2,4,0.5,1,16,17,8,5,0,8,13,39
Career,NA,,NBA,,431,71,7210,865,2215,0.391,346,980,0.353,519,1235,0.42,0.469,294,385,0.764,207,579,786,500,258,53,348,725,2370
,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4 seasons,NA,SAS,NBA,,226,70,4892,568,1466,0.387,280,768,0.365,288,698,0.413,0.483,159,210,0.757,111,391,502,330,160,24,210,455,1575
1 season,NA,WSB,NBA,,75,0,1133,134,329,0.407,53,158,0.335,81,171,0.474,0.488,53,69,0.768,31,101,132,65,45,16,60,131,374
1 season,NA,LAC,NBA,,34,0,350,53,128,0.414,2,5,0.4,51,123,0.415,0.422,23,27,0.852,19,20,39,35,19,5,17,45,131
1 season,NA,POR,NBA,,29,0,187,34,87,0.391,0,6,0,34,81,0.42,0.391,12,14,0.857,6,11,17,27,4,2,14,20,80
1 season,NA,NJN,NBA,,28,0,160,25,69,0.362,0,3,0,25,66,0.379,0.362,17,21,0.81,16,8,24,13,13,1,18,16,67
1 season,NA,PHI,NBA,,21,1,257,25,68,0.368,4,15,0.267,21,53,0.396,0.397,16,24,0.667,18,24,42,19,9,5,17,33,70
1 season,NA,ORL,NBA,,9,0,144,15,37,0.405,7,20,0.35,8,17,0.471,0.5,2,4,0.5,1,16,17,8,5,0,8,13,39
1 season,NA,GSW,NBA,,5,0,54,11,23,0.478,0,0,NA,11,23,0.478,0.478,4,6,0.667,5,5,10,3,2,0,4,7,26
1 season,NA,HOU,NBA,,4,0,33,0,8,0,0,5,0,0,3,0,0,8,10,0.8,0,3,3,0,1,0,0,5,8
