Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
1989-90,22,NJN,NBA,SG,28,0,160,5.6,15.5,0.362,0,0.7,0,5.6,14.9,0.379,3.8,4.7,0.81,3.6,1.8,5.4,2.9,2.9,0.2,4.1,3.6,15.1
1991-92,24,GSW,NBA,SG,5,0,54,7.3,15.3,0.478,0,0,NA,7.3,15.3,0.478,2.7,4,0.667,3.3,3.3,6.7,2,1.3,0,2.7,4.7,17.3
1992-93,25,LAC,NBA,SG,34,0,350,5.5,13.2,0.414,0.2,0.5,0.4,5.2,12.7,0.415,2.4,2.8,0.852,2,2.1,4,3.6,2,0.5,1.7,4.6,13.5
1993-94,26,POR,NBA,SG,29,0,187,6.5,16.7,0.391,0,1.2,0,6.5,15.6,0.42,2.3,2.7,0.857,1.2,2.1,3.3,5.2,0.8,0.4,2.7,3.9,15.4
1994-95,27,PHI,NBA,SG,21,1,257,3.5,9.5,0.368,0.6,2.1,0.267,2.9,7.4,0.396,2.2,3.4,0.667,2.5,3.4,5.9,2.7,1.3,0.7,2.4,4.6,9.8
1995-96,28,HOU,NBA,SG,4,0,33,0,8.7,0,0,5.5,0,0,3.3,0,8.7,10.9,0.8,0,3.3,3.3,0,1.1,0,0,5.5,8.7
1996-97,29,WSB,NBA,SG,75,0,1133,4.3,10.5,0.407,1.7,5,0.335,2.6,5.4,0.474,1.7,2.2,0.768,1,3.2,4.2,2.1,1.4,0.5,1.9,4.2,11.9
1997-98,30,SAS,NBA,SG,82,45,2226,4.2,10.6,0.394,1.8,4.8,0.377,2.4,5.8,0.409,1.5,1.9,0.797,0.9,2.5,3.4,2.5,1,0.1,1.7,3.6,11.7
1998-99,31,SAS,NBA,SG,47,13,861,4.5,11.9,0.38,2.2,6.1,0.361,2.3,5.7,0.401,1.3,1.6,0.821,0.9,3.3,4.1,2,1.7,0.4,1.5,2.6,12.6
1999-00,32,SAS,NBA,SG,81,12,1691,4,10.4,0.381,2.3,6.5,0.353,1.7,3.9,0.429,0.7,1.1,0.647,0.7,3.1,3.9,2.5,1.1,0.1,1.4,3.3,10.9
2000-01,33,SAS,NBA,SG,16,0,114,5.1,12.6,0.4,2.2,5.7,0.389,2.8,6.9,0.409,0,0.6,0,0.3,3.5,3.8,2.2,1.6,0,0.9,4.1,12.3
2001-02,34,ORL,NBA,SG,9,0,144,3.7,9.2,0.405,1.7,5,0.35,2,4.2,0.471,0.5,1,0.5,0.2,4,4.2,2,1.2,0,2,3.2,9.7
Career,NA,,NBA,,431,71,7210,4.3,11.1,0.391,1.7,4.9,0.353,2.6,6.2,0.42,1.5,1.9,0.764,1,2.9,3.9,2.5,1.3,0.3,1.7,3.6,11.8
,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4 seasons,NA,SAS,NBA,,226,70,4892,4.2,10.8,0.387,2.1,5.7,0.365,2.1,5.1,0.413,1.2,1.5,0.757,0.8,2.9,3.7,2.4,1.2,0.2,1.5,3.3,11.6
1 season,NA,WSB,NBA,,75,0,1133,4.3,10.5,0.407,1.7,5,0.335,2.6,5.4,0.474,1.7,2.2,0.768,1,3.2,4.2,2.1,1.4,0.5,1.9,4.2,11.9
1 season,NA,LAC,NBA,,34,0,350,5.5,13.2,0.414,0.2,0.5,0.4,5.2,12.7,0.415,2.4,2.8,0.852,2,2.1,4,3.6,2,0.5,1.7,4.6,13.5
1 season,NA,POR,NBA,,29,0,187,6.5,16.7,0.391,0,1.2,0,6.5,15.6,0.42,2.3,2.7,0.857,1.2,2.1,3.3,5.2,0.8,0.4,2.7,3.9,15.4
1 season,NA,NJN,NBA,,28,0,160,5.6,15.5,0.362,0,0.7,0,5.6,14.9,0.379,3.8,4.7,0.81,3.6,1.8,5.4,2.9,2.9,0.2,4.1,3.6,15.1
1 season,NA,PHI,NBA,,21,1,257,3.5,9.5,0.368,0.6,2.1,0.267,2.9,7.4,0.396,2.2,3.4,0.667,2.5,3.4,5.9,2.7,1.3,0.7,2.4,4.6,9.8
1 season,NA,ORL,NBA,,9,0,144,3.7,9.2,0.405,1.7,5,0.35,2,4.2,0.471,0.5,1,0.5,0.2,4,4.2,2,1.2,0,2,3.2,9.7
1 season,NA,GSW,NBA,,5,0,54,7.3,15.3,0.478,0,0,NA,7.3,15.3,0.478,2.7,4,0.667,3.3,3.3,6.7,2,1.3,0,2.7,4.7,17.3
1 season,NA,HOU,NBA,,4,0,33,0,8.7,0,0,5.5,0,0,3.3,0,8.7,10.9,0.8,0,3.3,3.3,0,1.1,0,0,5.5,8.7
