Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
1992-93,25,LAC,NBA,SG,4,0,28,6.4,16.7,0.385,0,1.3,0,6.4,15.4,0.417,0,0,NA,5.1,1.3,6.4,2.6,2.6,0,3.9,7.7,12.9
1993-94,26,POR,NBA,SG,1,0,1,0,0,NA,0,0,NA,0,0,NA,0,0,NA,0,0,0,0,0,0,0,0,0
1996-97,29,WSB,NBA,SG,3,0,11,0,0,NA,0,0,NA,0,0,NA,0,6.5,0,3.3,3.3,6.5,3.3,0,0,6.5,22.9,0
1997-98,30,SAS,NBA,SG,9,8,319,3.4,9.9,0.341,2,6.7,0.305,1.4,3.3,0.414,1.6,2.1,0.737,0.5,3.9,4.4,1.6,0.6,0.1,1.4,3.5,10.4
1998-99,31,SAS,NBA,SG,17,0,345,5.2,13.7,0.382,3.2,9,0.36,2,4.7,0.422,0.9,1.4,0.692,0.6,3.7,4.3,1.9,1.4,0,2.1,3.4,14.6
1999-00,32,SAS,NBA,SG,2,0,19,0,5.7,0,0,1.9,0,0,3.8,0,3.8,7.6,0.5,0,1.9,1.9,3.8,1.9,0,0,1.9,3.8
2001-02,34,ORL,NBA,SG,3,0,5,0,0,NA,0,0,NA,0,0,NA,0,0,NA,0,7.2,7.2,0,0,0,7.2,21.6,0
Career,NA,,NBA,,39,8,728,4.2,11.6,0.362,2.4,7.3,0.333,1.8,4.4,0.409,1.2,1.9,0.658,0.7,3.7,4.4,1.8,1,0,1.9,4,12.1
,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3 seasons,NA,SAS,NBA,,28,8,683,4.2,11.7,0.36,2.6,7.7,0.336,1.6,4,0.408,1.3,1.9,0.694,0.5,3.7,4.3,1.8,1,0.1,1.7,3.4,12.3
1 season,NA,LAC,NBA,,4,0,28,6.4,16.7,0.385,0,1.3,0,6.4,15.4,0.417,0,0,NA,5.1,1.3,6.4,2.6,2.6,0,3.9,7.7,12.9
1 season,NA,ORL,NBA,,3,0,5,0,0,NA,0,0,NA,0,0,NA,0,0,NA,0,7.2,7.2,0,0,0,7.2,21.6,0
1 season,NA,WSB,NBA,,3,0,11,0,0,NA,0,0,NA,0,0,NA,0,6.5,0,3.3,3.3,6.5,3.3,0,0,6.5,22.9,0
1 season,NA,POR,NBA,,1,0,1,0,0,NA,0,0,NA,0,0,NA,0,0,NA,0,0,0,0,0,0,0,0,0
