Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,,ORtg,DRtg
1992-93,25,LAC,NBA,SG,4,0,28,9.1,23.6,0.385,0,1.8,0,9.1,21.8,0.417,0,0,NA,7.3,1.8,9.1,3.6,3.6,0,5.5,10.9,18.2,NA,79,104
1993-94,26,POR,NBA,SG,1,0,1,0,0,NA,0,0,NA,0,0,NA,0,0,NA,0,0,0,0,0,0,0,0,0,NA,NA,125
1996-97,29,WSB,NBA,SG,3,0,11,0,0,NA,0,0,NA,0,0,NA,0,9.9,0,5,5,9.9,5,0,0,9.9,34.8,0,NA,33,119
1997-98,30,SAS,NBA,SG,9,8,319,5.2,15.3,0.341,3.1,10.3,0.305,2.1,5.1,0.414,2.4,3.3,0.737,0.7,6.1,6.8,2.4,0.9,0.2,2.1,5.4,16,NA,97,105
1998-99,31,SAS,NBA,SG,17,0,345,8.1,21.4,0.382,5.1,14,0.36,3.1,7.3,0.422,1.5,2.1,0.692,1,5.7,6.7,2.9,2.1,0,3.3,5.4,22.8,NA,94,97
1999-00,32,SAS,NBA,SG,2,0,19,0,8.3,0,0,2.8,0,0,5.6,0,5.6,11.1,0.5,0,2.8,2.8,5.6,2.8,0,0,2.8,5.6,NA,65,95
2001-02,34,ORL,NBA,SG,3,0,5,0,0,NA,0,0,NA,0,0,NA,0,0,NA,0,10.9,10.9,0,0,0,10.9,32.7,0,NA,0,104
Career,NA,,NBA,,39,8,728,6.5,17.9,0.362,3.7,11.2,0.333,2.7,6.7,0.409,1.9,2.9,0.658,1.1,5.7,6.8,2.8,1.6,0.1,2.9,6.2,18.6,NA,93,101
,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3 seasons,NA,SAS,NBA,,28,8,683,6.5,18.1,0.36,4,11.9,0.336,2.5,6.2,0.408,2,2.9,0.694,0.8,5.8,6.6,2.8,1.6,0.1,2.6,5.3,19.1,NA,95,100
1 season,NA,LAC,NBA,,4,0,28,9.1,23.6,0.385,0,1.8,0,9.1,21.8,0.417,0,0,NA,7.3,1.8,9.1,3.6,3.6,0,5.5,10.9,18.2,NA,79,104
1 season,NA,ORL,NBA,,3,0,5,0,0,NA,0,0,NA,0,0,NA,0,0,NA,0,10.9,10.9,0,0,0,10.9,32.7,0,NA,0,104
1 season,NA,WSB,NBA,,3,0,11,0,0,NA,0,0,NA,0,0,NA,0,9.9,0,5,5,9.9,5,0,0,9.9,34.8,0,NA,33,119
1 season,NA,POR,NBA,,1,0,1,0,0,NA,0,0,NA,0,0,NA,0,0,NA,0,0,0,0,0,0,0,0,0,NA,NA,125
