Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
1993-94,22,WSB,NBA,C,54,2,650,7.1,13,0.545,0,0,NA,7.1,13,0.545,2.7,3.9,0.676,3.7,7,10.6,1,1.6,2.7,3,6.6,16.8
1994-95,23,WSB,NBA,C,73,58,1720,6.3,11.3,0.56,0,0,NA,6.3,11.3,0.56,2.6,3.7,0.709,3.7,6.5,10.2,0.8,1,2.7,2.4,5.4,15.3
1995-96,24,WSB,NBA,C,76,76,2242,7.5,12.8,0.584,0,0,0,7.5,12.8,0.585,2.8,4.5,0.619,4,7.7,11.7,0.9,0.8,2.8,2.3,4.8,17.7
1996-97,25,WSB,NBA,C,73,69,1849,6.4,10.5,0.604,0,0,NA,6.4,10.5,0.604,2.4,3.9,0.618,2.7,6.6,9.4,0.6,0.8,1.9,2.3,4.5,15.1
1998-99,27,NJN,NBA,C,1,0,1,0,36,0,0,0,NA,0,36,0,0,0,NA,0,0,0,0,0,0,36,0,0
1999-00,28,NJN,NBA,C,30,2,267,5.5,12.1,0.456,0,0,NA,5.5,12.1,0.456,3.1,5.1,0.605,3.2,5.9,9.2,1.2,0,1.6,2.2,7,14.2
Career,NA,,NBA,,307,207,6729,6.8,11.8,0.573,0,0,0,6.8,11.8,0.574,2.6,4.1,0.644,3.5,6.9,10.5,0.8,0.9,2.4,2.4,5.1,16.2
,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4 seasons,NA,WSB,NBA,,276,205,6461,6.8,11.8,0.579,0,0,0,6.8,11.8,0.579,2.6,4,0.646,3.5,7,10.5,0.8,1,2.5,2.4,5,16.2
2 seasons,NA,NJN,NBA,,31,2,268,5.5,12.2,0.451,0,0,NA,5.5,12.2,0.451,3.1,5.1,0.605,3.2,5.9,9.1,1.2,0,1.6,2.3,7,14.1
