,,,,,,,,,,,,,,,,,,,,,2-Pt Field Goals,2-Pt Field Goals,2-Pt Field Goals,3-Pt Field Goals,3-Pt Field Goals,3-Pt Field Goals,3-Pt Field Goals,3-Pt Field Goals
,,,,,,,,,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,FG% by Distance,FG% by Distance,FG% by Distance,FG% by Distance,FG% by Distance,FG% by Distance,,Dunks,Dunks,,Corner,Corner,Heaves,Heaves
Season,Age,Tm,Lg,Pos,G,MP,FG%,Dist.,2P,0-3,3-10,10-16,16-3pt,3P,2P,0-3,3-10,10-16,16-3pt,3P,%Ast'd,%FGA,Md.,%Ast'd,%3PA,3P%,Att.,Md.
2010-11,24,DAL,NBA,SG,6,23,.444,14.2,.667,.333,.222,.000,.111,.333,.500,.667,.500,,.000,.333,.333,.111,1,1.000,.667,.500,0,0
2011-12,25,DEN,NBA,SF,7,116,.426,14.6,.630,.370,.093,.037,.130,.370,.500,.550,.200,.500,.571,.300,.882,.074,4,.833,.550,.364,1,0
2012-13,26,DEN,NBA,SF,6,146,.309,18.8,.471,.162,.088,.044,.176,.529,.375,.455,.333,.333,.333,.250,.833,.000,0,.889,.417,.267,2,0
2014-15,28,HOU,NBA,SF,17,428,.431,10.1,.749,.431,.180,.072,.066,.251,.480,.639,.300,.167,.273,.286,.633,.090,14,.917,.643,.333,1,0
2015-16,29,HOU,NBA,SF,5,77,.259,12.5,.630,.259,.259,.074,.037,.370,.353,.571,.143,.000,1.000,.100,.500,.037,1,1.000,.700,.143,0,0
2017-18,31,OKC,NBA,SG,6,151,.520,10.9,.560,.440,.120,.000,.000,.440,.571,.727,.000,,,.455,.500,.080,2,1.000,.909,.400,0,0
Career,,,NBA,,47,941,.400,12.9,.651,.354,.151,.054,.091,.349,.465,.613,.264,.211,.375,.279,.670,.066,22,.912,.590,.319,4,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2 seasons,,HOU,NBA,,22,505,.407,10.5,.732,.407,.191,.072,.062,.268,.465,.633,.270,.143,.333,.250,.621,.082,15,.923,.654,.294,1,0
2 seasons,,DEN,NBA,,13,262,.361,17.0,.541,.254,.090,.041,.156,.459,.439,.516,.273,.400,.421,.268,.862,.033,4,.867,.464,.308,3,0
1 season,,DAL,NBA,,6,23,.444,14.2,.667,.333,.222,.000,.111,.333,.500,.667,.500,,.000,.333,.333,.111,1,1.000,.667,.500,0,0
1 season,,OKC,NBA,,6,151,.520,10.9,.560,.440,.120,.000,.000,.440,.571,.727,.000,,,.455,.500,.080,2,1.000,.909,.400,0,0
