Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,,ORtg,DRtg
2010-11,24,DAL,NBA,SG,6,0,23,9.6,21.7,0.444,2.4,7.2,0.333,7.2,14.5,0.5,0,0,NA,0,4.8,4.8,2.4,9.6,0,4.8,12,21.7,NA,83,91
2011-12,25,DEN,NBA,SF,7,0,116,10.5,24.7,0.426,2.7,9.2,0.3,7.8,15.6,0.5,2.7,3.7,0.75,2.7,3.7,6.4,2.7,3.2,0.9,0.9,5,26.6,NA,113,107
2012-13,26,DEN,NBA,SF,6,0,146,7.1,23,0.309,3,12.2,0.25,4.1,10.8,0.375,4.7,7.1,0.667,1,2.7,3.7,2.4,2,0.3,2.4,6.4,22,NA,88,112
2014-15,28,HOU,NBA,SF,17,0,428,8,18.4,0.431,1.3,4.6,0.286,6.6,13.8,0.48,3.9,6.1,0.636,1.2,4,5.2,2.1,1.2,0.4,1.7,5.3,21.1,NA,101,112
2015-16,29,HOU,NBA,SF,5,1,77,4.4,17.1,0.259,0.6,6.3,0.1,3.8,10.8,0.353,4.4,5.1,0.875,1.9,2.5,4.4,5.1,0,0.6,3.8,8.2,13.9,NA,79,118
2017-18,31,OKC,NBA,SG,6,6,151,4.2,8.1,0.52,1.6,3.6,0.455,2.6,4.6,0.571,2,2,1,1.3,2.9,4.2,1.6,2.3,1.6,0.7,5.5,12,NA,136,108
Career,NA,,NBA,,47,7,941,7.3,18.2,0.4,1.8,6.3,0.279,5.5,11.8,0.465,3.5,5.1,0.694,1.4,3.5,4.9,2.4,1.8,0.7,1.8,5.9,19.8,NA,100,111
,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2 seasons,NA,HOU,NBA,,22,1,505,7.4,18.3,0.407,1.2,4.9,0.25,6.2,13.4,0.465,4,5.9,0.667,1.3,3.8,5.1,2.5,1,0.5,2,5.7,20,NA,98,113
2 seasons,NA,DEN,NBA,,13,0,262,8.6,23.7,0.361,2.9,10.9,0.268,5.6,12.8,0.439,3.9,5.6,0.69,1.8,3.1,4.9,2.5,2.5,0.6,1.8,5.8,23.9,NA,98,110
1 season,NA,DAL,NBA,,6,0,23,9.6,21.7,0.444,2.4,7.2,0.333,7.2,14.5,0.5,0,0,NA,0,4.8,4.8,2.4,9.6,0,4.8,12,21.7,NA,83,91
1 season,NA,OKC,NBA,,6,6,151,4.2,8.1,0.52,1.6,3.6,0.455,2.6,4.6,0.571,2,2,1,1.3,2.9,4.2,1.6,2.3,1.6,0.7,5.5,12,NA,136,108
