Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,PF,PTS
1964-65,25,BAL,NBA,C,10,NA,42.7,7.4,15.8,0.468,6.1,9.2,0.663,NA,NA,15.1,3.4,NA,NA,3.8,20.9
1966-67,27,NYK,NBA,C,4,NA,39.3,7,13.5,0.519,4.3,7.3,0.586,NA,NA,16.5,3,NA,NA,3.8,18.3
1967-68,28,NYK,NBA,C,6,NA,46.2,7.5,17.8,0.421,5,8,0.625,NA,NA,16,3.5,NA,NA,3.7,20
1969-70,30,ATL,NBA,C,9,NA,40.9,6.6,14,0.468,3.7,5.1,0.717,NA,NA,15.6,3.9,NA,NA,3.6,16.8
1970-71,31,ATL,NBA,C,5,NA,43.2,8.2,13.8,0.594,4.4,5.8,0.759,NA,NA,14.4,2,NA,NA,3.2,20.8
1971-72,32,ATL,NBA,C,6,NA,41.2,7,14.3,0.488,4.5,7.2,0.628,NA,NA,13.7,1.8,NA,NA,3.3,18.5
1972-73,33,ATL,NBA,C,6,NA,41.2,5.7,14.3,0.395,2.3,5.2,0.452,NA,NA,12.2,2.2,NA,NA,2.8,13.7
Career,NA,,NBA,,46,NA,42.2,7,14.9,0.471,4.4,6.9,0.642,NA,NA,14.8,3,NA,NA,3.5,18.5
,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4 seasons,NA,ATL,NBA,,26,NA,41.5,6.8,14.1,0.48,3.7,5.7,0.644,NA,NA,14.1,2.7,NA,NA,3.3,17.2
2 seasons,NA,NYK,NBA,,10,NA,43.4,7.3,16.1,0.453,4.7,7.7,0.61,NA,NA,16.2,3.3,NA,NA,3.7,19.3
1 season,NA,BAL,NBA,,10,NA,42.7,7.4,15.8,0.468,6.1,9.2,0.663,NA,NA,15.1,3.4,NA,NA,3.8,20.9
