Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,PF,PTS
1961-62,22,CHP,NBA,C,79,NA,3344,10.5,20.2,0.519,5.9,9.2,0.644,NA,NA,16.1,2.3,NA,NA,3,26.9
1962-63,23,CHZ,NBA,C,80,NA,3306,9.1,17.4,0.527,6,8.9,0.674,NA,NA,14.3,2.5,NA,NA,3.1,24.3
1963-64,24,BAL,NBA,C,80,NA,3394,8.6,16.8,0.513,5.7,8.8,0.651,NA,NA,14.4,1.3,NA,NA,3.2,22.9
1964-65,25,BAL,NBA,C,80,NA,3301,8,15.7,0.509,5.6,8.2,0.685,NA,NA,12.7,2.1,NA,NA,2.8,21.6
1965-66,26,TOT,NBA,C,80,NA,3352,7.5,14.7,0.506,4.6,7.4,0.624,NA,NA,13.5,2.5,NA,NA,3.2,19.5
1965-66,26,BAL,NBA,C,8,NA,268,7.5,16.7,0.452,5.4,9,0.597,NA,NA,13.7,2.4,NA,NA,4.3,20.4
1965-66,26,NYK,NBA,C,72,NA,3084,7.5,14.6,0.512,4.6,7.3,0.627,NA,NA,13.4,2.5,NA,NA,3.1,19.5
1966-67,27,NYK,NBA,C,79,NA,3010,6.8,13,0.521,4.4,6.9,0.636,NA,NA,12.7,2.5,NA,NA,3.3,17.9
1967-68,28,NYK,NBA,C,82,NA,2695,6.8,12.6,0.541,4.7,7.1,0.662,NA,NA,12.8,2.2,NA,NA,3.5,18.3
1968-69,29,TOT,NBA,C,88,NA,3159,6.4,12.6,0.51,4.6,7,0.649,NA,NA,12.5,2,NA,NA,3.6,17.4
1968-69,29,NYK,NBA,C,35,NA,1136,6.5,12.7,0.507,4,6.4,0.619,NA,NA,12.2,2.4,NA,NA,3.9,16.9
1968-69,29,DET,NBA,C,53,NA,2023,6.4,12.5,0.512,4.9,7.4,0.663,NA,NA,12.7,1.8,NA,NA,3.5,17.7
1969-70,30,TOT,NBA,C,79,NA,2028,6.2,11.9,0.523,3.8,6.6,0.576,NA,NA,12.6,2.5,NA,NA,4.6,16.3
1969-70,30,DET,NBA,C,56,NA,1173,6.4,11.8,0.547,4.3,7.6,0.562,NA,NA,12.2,1.7,NA,NA,5,17.2
1969-70,30,ATL,NBA,C,23,NA,855,5.9,12.1,0.491,3.2,5.2,0.605,NA,NA,13.1,3.7,NA,NA,4.1,15
1970-71,31,ATL,NBA,C,82,NA,2908,5.4,10.9,0.493,4.2,6.9,0.604,NA,NA,13.1,2.8,NA,NA,3.4,14.9
1971-72,32,ATL,NBA,C,82,NA,3187,6.7,12.3,0.545,3.8,6.6,0.585,NA,NA,11.8,3,NA,NA,2.9,17.2
1972-73,33,ATL,NBA,C,74,NA,2802,5.8,11.6,0.505,3.6,6.8,0.538,NA,NA,12.4,2.3,NA,NA,3.1,15.3
1973-74,34,ATL,NBA,C,77,NA,2440,5.7,11.8,0.486,3.4,5.7,0.608,3.9,7,10.9,2.8,0.8,0.7,3.4,14.9
1974-75,35,NOJ,NBA,C,1,NA,14,5.1,5.1,1,5.1,5.1,1,0,12.9,12.9,0,0,0,5.1,15.4
Career,NA,,NBA,,1043,NA,38940,7.3,14.2,0.516,4.7,7.5,0.632,3.9,7.1,13.2,2.4,0.8,0.7,3.3,19.4
,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5 seasons,NA,ATL,NBA,,338,NA,12192,5.9,11.7,0.508,3.7,6.4,0.584,3.9,7,12.2,2.8,0.8,0.7,3.2,15.6
5 seasons,NA,"CHP,CHZ,BAL",NBA,,327,NA,13613,9,17.5,0.516,5.8,8.8,0.661,NA,NA,14.4,2.1,NA,NA,3.1,23.9
4 seasons,NA,NYK,NBA,,268,NA,9925,7,13.3,0.522,4.5,7,0.638,NA,NA,12.9,2.4,NA,NA,3.3,18.4
2 seasons,NA,DET,NBA,,109,NA,3196,6.4,12.2,0.524,4.7,7.5,0.626,NA,NA,12.5,1.7,NA,NA,4.1,17.5
1 season,NA,NOJ,NBA,,1,NA,14,5.1,5.1,1,5.1,5.1,1,0,12.9,12.9,0,0,0,5.1,15.4
