Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,PF,PTS
1964-65,25,BAL,NBA,C,10,NA,427,6.2,13.3,0.468,5.1,7.8,0.663,NA,NA,12.7,2.9,NA,NA,3.2,17.6
1966-67,27,NYK,NBA,C,4,NA,157,6.4,12.4,0.519,3.9,6.6,0.586,NA,NA,15.1,2.8,NA,NA,3.4,16.7
1967-68,28,NYK,NBA,C,6,NA,277,5.8,13.9,0.421,3.9,6.2,0.625,NA,NA,12.5,2.7,NA,NA,2.9,15.6
1969-70,30,ATL,NBA,C,9,NA,368,5.8,12.3,0.468,3.2,4.5,0.717,NA,NA,13.7,3.4,NA,NA,3.1,14.8
1970-71,31,ATL,NBA,C,5,NA,216,6.8,11.5,0.594,3.7,4.8,0.759,NA,NA,12,1.7,NA,NA,2.7,17.3
1971-72,32,ATL,NBA,C,6,NA,247,6.1,12.5,0.488,3.9,6.3,0.628,NA,NA,12,1.6,NA,NA,2.9,16.2
1972-73,33,ATL,NBA,C,6,NA,247,5,12.5,0.395,2,4.5,0.452,NA,NA,10.6,1.9,NA,NA,2.5,12
Career,NA,,NBA,,46,NA,1939,6,12.7,0.471,3.8,5.9,0.642,NA,NA,12.6,2.5,NA,NA,3,15.8
,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4 seasons,NA,ATL,NBA,,26,NA,1078,5.9,12.3,0.48,3.2,5,0.644,NA,NA,12.3,2.3,NA,NA,2.8,15
2 seasons,NA,NYK,NBA,,10,NA,434,6.1,13.4,0.453,3.9,6.4,0.61,NA,NA,13.4,2.7,NA,NA,3.1,16
1 season,NA,BAL,NBA,,10,NA,427,6.2,13.3,0.468,5.1,7.8,0.663,NA,NA,12.7,2.9,NA,NA,3.2,17.6
