Thru 3 Years,Thru 3 Years,Win Shares (Best to Worst),Win Shares (Best to Worst),Win Shares (Best to Worst)
Player,Sim,1,2,3
Mike Peplowski,,0.9,0.1,0
Paul Ruffner,87.0,0.9,0,0
Stojko Vranković,84.0,0.9,0.1,-0.1
Luke Witte,83.4,1,0.1,0.1
Chris Dudley,75.7,1,0.2,0.1
Zendon Hamilton,75.4,1.1,0,0
Žan Tabak,69.3,1.1,0.2,0.1
Bob Christian,64.3,0.9,0.5,0
Robert Swift,62.6,1.1,0,-0.2
Chris Johnson,61.3,1,0.2,0.2
Chris Welp,61.0,0.7,0.3,0
