Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
1993-94,23,SAC,NBA,C,55,19,667,76,141,0.539,0,1,0,76,140,0.543,0.539,24,44,0.545,49,120,169,24,17,25,34,131,176
1994-95,24,DET,NBA,C,6,0,21,5,5,1,0,0,NA,5,5,1,1,1,2,0.5,1,2,3,1,1,0,2,10,11
1995-96,25,TOT,NBA,C,7,0,17,3,5,0.6,0,0,NA,3,5,0.6,0.6,1,3,0.333,1,3,4,1,1,2,2,10,7
1995-96,25,WSB,NBA,C,2,0,5,0,0,NA,0,0,NA,0,0,NA,NA,0,0,NA,0,0,0,0,0,0,0,4,0
1995-96,25,MIL,NBA,C,5,0,12,3,5,0.6,0,0,NA,3,5,0.6,0.6,1,3,0.333,1,3,4,1,1,2,2,6,7
Career,NA,,NBA,,68,19,705,84,151,0.556,0,1,0,84,150,0.56,0.556,26,49,0.531,51,125,176,26,19,27,38,151,194
,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1 season,NA,SAC,NBA,,55,19,667,76,141,0.539,0,1,0,76,140,0.543,0.539,24,44,0.545,49,120,169,24,17,25,34,131,176
1 season,NA,DET,NBA,,6,0,21,5,5,1,0,0,NA,5,5,1,1,1,2,0.5,1,2,3,1,1,0,2,10,11
1 season,NA,MIL,NBA,,5,0,12,3,5,0.6,0,0,NA,3,5,0.6,0.6,1,3,0.333,1,3,4,1,1,2,2,6,7
1 season,NA,WSB,NBA,,2,0,5,0,0,NA,0,0,NA,0,0,NA,NA,0,0,NA,0,0,0,0,0,0,0,4,0
