Season,Age,Tm,Lg,Pos,G,MP,PER,TS%,FTr,ORB%,DRB%,TRB%,AST%,,OWS,DWS,WS,WS/48
1958-59,22,CIN,NBA,PF,57,681,15.2,0.513,0.274,NA,NA,NA,NA,NA,1.3,0.3,1.6,0.112
1959-60,23,CIN,NBA,PF,49,479,14.5,0.528,0.43,NA,NA,NA,NA,NA,1,0.1,1.1,0.112
1960-61,24,CIN,NBA,PF,66,944,11.8,0.519,0.373,NA,NA,NA,NA,NA,1.4,0.1,1.4,0.072
1962-63,26,CHZ,NBA,PF,33,602,13.5,0.536,0.32,NA,NA,NA,NA,NA,1,0.2,1.2,0.093
1963-64,27,TOT,NBA,PF,60,674,12.5,0.527,0.425,NA,NA,NA,NA,NA,1.1,0.5,1.6,0.111
1963-64,27,BAL,NBA,PF,6,99,5.6,0.508,0.286,NA,NA,NA,NA,NA,0.1,0,0.1,0.046
1963-64,27,DET,NBA,PF,20,255,14.8,0.575,0.476,NA,NA,NA,NA,NA,0.7,0.1,0.8,0.153
1963-64,27,CIN,NBA,PF,34,320,12.8,0.494,0.405,NA,NA,NA,NA,NA,0.4,0.3,0.7,0.098
Career,NA,,NBA,,265,3380,13.3,0.524,0.361,NA,NA,NA,NA,NA,5.8,1.1,6.9,0.097
,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4 seasons,NA,CIN,NBA,,206,2424,13.4,0.515,0.361,NA,NA,NA,NA,NA,4,0.8,4.8,0.095
2 seasons,NA,"CHZ,BAL",NBA,,39,701,12.4,0.534,0.317,NA,NA,NA,NA,NA,1.1,0.2,1.3,0.086
1 season,NA,DET,NBA,,20,255,14.8,0.575,0.476,NA,NA,NA,NA,NA,0.7,0.1,0.8,0.153
