,,,,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs
Season,Age,Tm,Lg,MP,FG,FGA,3P,3PA,2P,2PA,FT,FTA,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc
1991-92,26,DAL,NBA,,8,16,3,5,6,13,6,8,4,3,6,4,3,1,4,5,19,13.7
1992-93,27,DAL,NBA,,8,18,2,5,7,13,6,8,3,3,6,5,3,1,4,5,20,16.8
1993-94,28,DET,NBA,,2,3,0,0,2,3,2,2,0,1,1,0,2,0,0,0,6,7.0
1995-96,30,HOU,NBA,,6,14,4,6,3,10,6,6,3,3,4,2,2,0,3,4,18,14.2
1996-97,31,HOU,NBA,32:21,5,7,4,5,4,6,5,5,2,2,4,5,1,0,2,2,12,10.7
Career,,,,32:21,8,18,4,6,7,13,6,8,4,3,6,5,3,1,4,5,20,16.8
2 Seasons,,DAL,NBA,,8,18,3,5,7,13,6,8,4,3,6,5,3,1,4,5,20,16.8
2 Seasons,,HOU,NBA,32:21,6,14,4,6,4,10,6,6,3,3,4,5,2,0,3,4,18,14.2
1 Season,,DET,NBA,,2,3,0,0,2,3,2,2,0,1,1,0,2,0,0,0,6,7.0
