,,,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Shooting,Shooting,Shooting,Per Game,Per Game,Per Game,Per Game
Season,Age,College,G,MP,FG,FGA,3P,3PA,FT,FTA,ORB,TRB,AST,STL,BLK,TOV,PF,PTS,FG%,3P%,FT%,MP,PTS,TRB,AST
1986-87,18,GATECH,29,879,72,158,7,18,54,75,,91,92,26,3,62,63,205,.456,.389,.720,30.3,7.1,3.1,3.2
1987-88,19,GATECH,32,1106,157,310,13,38,76,102,,139,112,42,0,69,91,403,.506,.342,.745,34.6,12.6,4.3,3.5
1988-89,20,GATECH,32,1163,191,345,28,70,106,135,,179,223,44,1,95,89,516,.554,.400,.785,36.3,16.1,5.6,7.0
1989-90,21,GATECH,34,1277,260,504,57,147,147,204,,204,111,28,5,97,89,724,.516,.388,.721,37.6,21.3,6.0,3.3
Career,,,127,4425,680,1317,105,273,383,516,,613,538,140,9,323,332,1848,.516,.385,.742,34.8,14.6,4.8,4.2
