,,,,,,,Position Estimate,Position Estimate,Position Estimate,Position Estimate,Position Estimate,+/- Per 100 Poss.,+/- Per 100 Poss.,Turnovers,Turnovers,Fouls Committed,Fouls Committed,Fouls Drawn,Fouls Drawn,Misc.,Misc.,Misc.
Season,Age,Tm,Lg,Pos,G,MP,PG%,SG%,SF%,PF%,C%,OnCourt,On-Off,BadPass,LostBall,Shoot,Off.,Shoot,Off.,PGA,And1,Blkd
2000-01,24,ORL,NBA,PG,75,1008,82%,18%,,,,-5.3,-8.5,57,24,21,3,30,0,365,5,29
2001-02,25,ORL,NBA,PG,81,1854,59%,40%,,,,-1.1,-5.4,91,54,33,4,69,0,563,17,36
2002-03,26,MIN,NBA,PG,79,2600,100%,,,,,+1.9,-1.3,104,52,41,12,53,0,949,5,39
2003-04,27,MIN,NBA,PG,29,503,100%,,,,,-5.8,-13.7,20,12,9,1,12,0,147,2,9
2004-05,28,MIN,NBA,PG,79,1729,100%,,,,,-0.4,-3.5,68,29,34,9,23,0,621,7,29
2005-06,29,MIN,NBA,PG,36,800,100%,,,,,-2.3,-0.1,18,10,12,5,12,21,231,5,16
2006-07,30,MIN,NBA,PG,34,554,100%,,,,,-7.0,-3.1,19,13,8,3,4,3,158,0,6
2007-08,31,GSW,NBA,PG,9,93,100%,,,,,-4.6,-6.7,3,3,1,0,2,2,22,0,1
Career,,,NBA,,422,9141,90%,10%,,,,-1.3,-4.1,380,197,159,37,205,26,3056,41,165
,,,,,,,,,,,,,,,,,,,,,,
5 seasons,,MIN,NBA,,257,6186,100%,,,,,-0.7,-2.9,229,116,104,30,104,24,2106,19,99
2 seasons,,ORL,NBA,,156,2862,67%,32%,,,,-2.6,-6.5,148,78,54,7,99,0,928,22,65
1 season,,GSW,NBA,,9,93,100%,,,,,-4.6,-6.7,3,3,1,0,2,2,22,0,1
