,,,,,,,,,,,,,,,,,,,,,2-Pt Field Goals,2-Pt Field Goals,2-Pt Field Goals,3-Pt Field Goals,3-Pt Field Goals,3-Pt Field Goals,3-Pt Field Goals,3-Pt Field Goals
,,,,,,,,,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,FG% by Distance,FG% by Distance,FG% by Distance,FG% by Distance,FG% by Distance,FG% by Distance,,Dunks,Dunks,,Corner,Corner,Heaves,Heaves
Season,Age,Tm,Lg,Pos,G,MP,FG%,Dist.,2P,0-3,3-10,10-16,16-3pt,3P,2P,0-3,3-10,10-16,16-3pt,3P,%Ast'd,%FGA,Md.,%Ast'd,%3PA,3P%,Att.,Md.
2003-04,21,GSW,NBA,PG,53,748,.416,14.0,.545,.329,.082,.065,.069,.455,.484,.605,.421,.200,.250,.333,.525,.074,16,.943,.543,.386,1,0
2004-05,22,GSW,NBA,SF,67,1340,.427,15.0,.611,.253,.106,.066,.186,.389,.480,.717,.302,.303,.323,.344,.565,.082,39,.836,.369,.333,1,0
2005-06,23,GSW,NBA,SF,52,1179,.404,14.5,.579,.325,.067,.026,.160,.421,.467,.618,.357,.182,.254,.318,.637,.081,31,.893,.625,.355,1,0
2006-07,24,GSW,NBA,SF,72,1937,.488,13.8,.590,.338,.063,.024,.166,.410,.558,.702,.243,.286,.423,.388,.674,.101,56,.968,.821,.401,0,0
2007-08,25,GSW,NBA,SF,66,1316,.439,15.3,.527,.318,.026,.018,.165,.473,.510,.618,.200,.429,.359,.361,.606,.127,40,.894,.770,.397,0,0
2008-09,26,ORL,NBA,SG,54,1329,.413,16.6,.477,.256,.035,.031,.155,.523,.473,.569,.267,.538,.348,.359,.635,.075,29,.913,.623,.374,1,0
2009-10,27,ORL,NBA,SF,75,1687,.432,18.6,.432,.189,.020,.033,.189,.568,.502,.637,.545,.389,.382,.379,.564,.046,22,.862,.448,.387,3,0
2010-11,28,TOT,NBA,SG-SF,57,1107,.392,20.7,.353,.085,.038,.041,.189,.647,.450,.774,.357,.400,.333,.360,.724,.022,6,.894,.398,.330,1,0
2010-11,28,ORL,NBA,SF,19,418,.391,22.0,.243,.061,.035,.009,.139,.757,.393,.571,.500,.000,.313,.391,.727,.009,1,.794,.345,.267,0,0
2010-11,28,PHO,NBA,SG,38,689,.392,20.1,.404,.096,.040,.056,.212,.596,.465,.833,.300,.429,.340,.342,.723,.028,5,.961,.430,.359,1,0
2011-12,29,BOS,NBA,SG,42,921,.385,20.2,.326,.152,.011,.019,.144,.674,.489,.537,.333,.800,.410,.335,.535,.033,8,.951,.440,.413,1,0
2012-13,30,TOR,NBA,SF,19,386,.347,19.0,.347,.163,.071,.041,.071,.653,.412,.500,.714,.250,.000,.313,.857,.031,2,.850,.328,.381,0,0
Career,,,NBA,,557,11950,.425,16.4,.500,.251,.052,.035,.162,.500,.495,.643,.335,.348,.348,.355,.617,.072,249,.901,.549,.379,9,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5 seasons,,GSW,NBA,,310,6520,.440,14.5,.577,.311,.069,.038,.159,.423,.505,.661,.306,.275,.341,.353,.615,.094,182,.909,.642,.381,3,0
3 seasons,,ORL,NBA,,148,3434,.420,18.2,.430,.202,.028,.030,.170,.570,.483,.601,.400,.438,.364,.373,.603,.054,52,.870,.497,.369,4,0
1 season,,BOS,NBA,,42,921,.385,20.2,.326,.152,.011,.019,.144,.674,.489,.537,.333,.800,.410,.335,.535,.033,8,.951,.440,.413,1,0
1 season,,PHO,NBA,,38,689,.392,20.1,.404,.096,.040,.056,.212,.596,.465,.833,.300,.429,.340,.342,.723,.028,5,.961,.430,.359,1,0
1 season,,TOR,NBA,,19,386,.347,19.0,.347,.163,.071,.041,.071,.653,.412,.500,.714,.250,.000,.313,.857,.031,2,.850,.328,.381,0,0
