,,,,,,,Position Estimate,Position Estimate,Position Estimate,Position Estimate,Position Estimate,+/- Per 100 Poss.,+/- Per 100 Poss.,Turnovers,Turnovers,Fouls Committed,Fouls Committed,Fouls Drawn,Fouls Drawn,Misc.,Misc.,Misc.
Season,Age,Tm,Lg,Pos,G,MP,PG%,SG%,SF%,PF%,C%,OnCourt,On-Off,BadPass,LostBall,Shoot,Off.,Shoot,Off.,PGA,And1,Blkd
2003-04,21,GSW,NBA,PG,53,748,62%,37%,1%,,,+6.3,+8.7,16,9,47,5,29,0,64,4,12
2004-05,22,GSW,NBA,SF,67,1340,1%,26%,70%,3%,,-0.5,+2.9,37,26,59,11,89,0,193,20,21
2005-06,23,GSW,NBA,SF,52,1179,,20%,73%,7%,,-6.2,-6.3,22,25,49,15,57,8,105,11,31
2006-07,24,GSW,NBA,SF,72,1937,,20%,68%,11%,,-4.0,-6.8,28,27,123,13,98,20,143,20,28
2007-08,25,GSW,NBA,SF,66,1316,,10%,77%,13%,,+1.6,-0.6,12,8,110,7,40,23,110,5,18
2008-09,26,ORL,NBA,SG,54,1329,,44%,56%,,,+5.9,-2.9,13,10,59,10,50,11,153,7,17
2009-10,27,ORL,NBA,SF,75,1687,,9%,91%,1%,,+4.4,-6.8,25,12,62,9,51,16,122,14,14
2010-11,28,TOT,NBA,SG-SF,57,1107,,70%,30%,,,+0.1,-2.8,15,11,49,3,21,9,77,4,11
2010-11,28,ORL,NBA,SF,19,418,,24%,76%,,,+3.5,-2.9,5,5,17,1,1,6,26,0,3
2010-11,28,PHO,NBA,SG,38,689,,98%,2%,,,-1.9,-1.2,10,6,32,2,20,3,51,4,8
2011-12,29,BOS,NBA,SG,42,921,,38%,59%,3%,,+2.2,-1.1,13,7,36,1,8,5,55,1,7
2012-13,30,TOR,NBA,SF,19,386,,4%,90%,6%,,-3.4,-2.0,11,3,15,0,9,1,22,2,5
Career,,,NBA,,557,11950,4%,27%,64%,5%,,+0.6,-2.6,192,138,609,74,452,93,1044,88,164
,,,,,,,,,,,,,,,,,,,,,,
5 seasons,,GSW,NBA,,310,6520,7%,21%,64%,8%,,-1.4,-1.7,115,95,388,51,313,51,615,60,110
3 seasons,,ORL,NBA,,148,3434,,24%,75%,,,+4.9,-4.8,43,27,138,20,102,33,301,21,34
1 season,,BOS,NBA,,42,921,,38%,59%,3%,,+2.2,-1.1,13,7,36,1,8,5,55,1,7
1 season,,PHO,NBA,,38,689,,98%,2%,,,-1.9,-1.2,10,6,32,2,20,3,51,4,8
1 season,,TOR,NBA,,19,386,,4%,90%,6%,,-3.4,-2.0,11,3,15,0,9,1,22,2,5
