,,,,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs
Season,Age,Tm,Lg,MP,FG,FGA,FT,FTA,ORB,DRB,TRB,AST,STL,BLK,PF,PTS
1973-74,22,BOS,NBA,,1,3,2,2,,,1,0,,,0,4
1974-75,23,BOS,NBA,,1,2,0,0,,,1,0,,,,2
Career,,,,,1,3,2,2,,,1,0,,,,4
