Season,Age,Tm,Lg,Pos,G,MP,PER,TS%,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,,OWS,DWS,WS,WS/48,,OBPM,DBPM,BPM,VORP
1973-74,22,BOS,NBA,SF,2,5,40.2,0.615,0.5,0,20.9,10.6,0,0,10.8,NA,0,0,0.1,0.58,NA,13.2,5.3,18.5,0
1974-75,23,BOS,NBA,SF,2,3,22.4,0.333,0,65.3,0,35.3,0,0,0,NA,0,0,0,0.113,NA,9.5,-11.9,-2.4,0
Career,NA,,NBA,,4,8,33.5,0.508,0.286,24.5,13.1,19.8,0,0,6.7,NA,0.1,0,0.1,0.405,NA,11.9,-1.2,10.7,0
