Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,PF,PTS
1973-74,22,BOS,NBA,SF,2,NA,5,14.4,28.8,0.5,14.4,14.4,1,0,7.2,7.2,0,0,7.2,0,43.2
1974-75,23,BOS,NBA,SF,2,NA,3,12,36,0.333,0,0,NA,24,0,24,0,0,0,0,24
Career,NA,,NBA,,4,NA,8,13.5,31.5,0.429,9,9,1,9,4.5,13.5,0,0,4.5,0,36
