,,,,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs
Season,Age,Tm,Lg,MP,FG,FGA,FT,FTA,ORB,DRB,TRB,AST,STL,BLK,PF,PTS
1973-74,22,BOS,NBA,,6,,3,5,,,,,,,,13
1974-75,23,BOS,NBA,,3,6,0,0,,,4,2,,,,6
Career,,,,,6,,3,5,,,,,,,,13
