Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
1983-84,23,HOU,NBA,C,82,82,2693,9.6,18.3,0.523,0,0.1,0.25,9.6,18.2,0.524,3.8,5.8,0.661,3.9,8.3,12.2,2.2,0.9,2.6,3.9,4.5,23
1984-85,24,HOU,NBA,PF,82,82,3086,8.8,17.5,0.502,0,0.1,0,8.8,17.4,0.504,3.5,5.2,0.676,2.6,7.3,10,2.6,0.9,2,3.8,3.6,21.1
1985-86,25,HOU,NBA,PF,79,76,2864,7.8,16.1,0.488,0,0.2,0.133,7.8,15.9,0.492,3,4.7,0.641,3.2,7.8,11,3.6,1.2,1.6,3.6,3.9,18.7
1986-87,26,HOU,NBA,PF,43,32,1326,7.5,15.4,0.489,0,0.1,0,7.5,15.3,0.492,3.2,5.1,0.624,2.4,7.7,10.1,3.3,1.1,1.6,3.4,4.6,18.2
1987-88,27,TOT,NBA,C-PF,48,44,1663,6.5,14.8,0.438,0,0.2,0.182,6.4,14.5,0.443,3.2,4.2,0.76,3,7,10,2.6,0.9,1.9,3.7,3.6,16.2
1987-88,27,HOU,NBA,PF,19,19,705,6.1,13.8,0.439,0.1,0.3,0.333,6,13.5,0.442,3.2,4.3,0.741,3,5.8,8.8,1.9,0.9,1.7,3.2,3.2,15.5
1987-88,27,GSW,NBA,C,29,25,958,6.8,15.4,0.438,0,0.2,0,6.8,15.3,0.443,3.2,4.2,0.775,3.1,7.8,10.9,3.2,0.9,2.1,4.1,3.8,16.8
1988-89,28,GSW,NBA,C,61,36,1086,5.4,12.1,0.449,0.1,0.3,0.375,5.3,11.8,0.451,2.1,3.1,0.653,3.5,6.7,10.2,2.6,1,2.2,3,5.6,13
1989-90,29,SAC,NBA,C,26,7,417,4.1,11.1,0.372,0.1,0.3,0.25,4.1,10.8,0.376,1,2,0.522,0.9,6.3,7.3,2.4,1.2,1.9,2.9,5.7,9.4
1990-91,30,SAC,NBA,C,25,4,348,3.5,9.6,0.366,0.1,0.5,0.2,3.4,9.1,0.375,0.5,2,0.263,4.2,7.2,11.5,1.8,1.1,1.8,2.8,5.6,7.7
1991-92,31,WSB,NBA,C,10,0,108,3,9.7,0.31,0,0.7,0,3,9,0.333,1.3,2,0.667,3.7,6.3,10,1.3,1,2.7,3.3,4.7,7.3
Career,NA,,NBA,,456,363,13591,7.7,15.9,0.486,0,0.2,0.172,7.7,15.8,0.489,3.1,4.7,0.661,3.1,7.5,10.6,2.7,1,2,3.6,4.2,18.6
,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5 seasons,NA,HOU,NBA,,305,291,10674,8.4,16.8,0.499,0,0.1,0.147,8.4,16.7,0.502,3.4,5.2,0.661,3.1,7.6,10.8,2.8,1,2,3.7,4,20.2
2 seasons,NA,GSW,NBA,,90,61,2044,6.1,13.7,0.443,0.1,0.2,0.231,6,13.4,0.447,2.6,3.6,0.718,3.3,7.2,10.5,2.9,1,2.1,3.5,4.8,14.8
2 seasons,NA,SAC,NBA,,51,11,765,3.9,10.4,0.369,0.1,0.4,0.222,3.8,10,0.376,0.8,2,0.405,2.4,6.7,9.2,2.1,1.2,1.8,2.9,5.6,8.6
1 season,NA,WSB,NBA,,10,0,108,3,9.7,0.31,0,0.7,0,3,9,0.333,1.3,2,0.667,3.7,6.3,10,1.3,1,2.7,3.3,4.7,7.3
