Season,Age,Tm,Lg,Pos,G,MP,PER,TS%,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,,OWS,DWS,WS,WS/48,,OBPM,DBPM,BPM,VORP
1963-64,23,CIN,NBA,PF,79,3273,18.9,0.578,0.385,NA,NA,NA,NA,NA,NA,NA,8.8,3.9,12.7,0.187,NA,NA,NA,NA,NA
1964-65,24,CIN,NBA,PF,66,2864,20.9,0.551,0.326,NA,NA,NA,7.8,NA,NA,NA,7.6,2.3,9.9,0.166,NA,NA,NA,NA,NA
1965-66,25,CIN,NBA,PF,79,3517,18.8,0.499,0.265,NA,NA,NA,8.2,NA,NA,NA,4.5,3.6,8.1,0.11,NA,NA,NA,NA,NA
1966-67,26,CIN,NBA,PF,81,3558,16.9,0.508,0.286,NA,NA,NA,9.7,NA,NA,NA,4.1,3.2,7.3,0.098,NA,NA,NA,NA,NA
1967-68,27,CIN,NBA,PF,82,3619,19.8,0.565,0.327,NA,NA,NA,9.5,NA,NA,NA,8.8,1.3,10.1,0.133,NA,NA,NA,NA,NA
1968-69,28,CIN,NBA,PF,74,3075,20.6,0.59,0.325,NA,NA,NA,13.8,NA,NA,NA,8.6,0.8,9.5,0.148,NA,NA,NA,NA,NA
1969-70,29,TOT,NBA,PF,67,2420,17.9,0.554,0.319,NA,NA,NA,9.9,NA,NA,NA,4.2,3.7,7.9,0.157,NA,NA,NA,NA,NA
1969-70,29,CIN,NBA,PF,4,118,15.6,0.538,0.2,NA,NA,NA,9.6,NA,NA,NA,0.1,0.1,0.3,0.111,NA,NA,NA,NA,NA
1969-70,29,SFW,NBA,PF,63,2302,18.1,0.555,0.325,NA,NA,NA,9.9,NA,NA,NA,4.1,3.6,7.6,0.159,NA,NA,NA,NA,NA
1970-71,30,SFW,NBA,PF,80,3251,20.6,0.544,0.294,NA,NA,17.1,13.2,NA,NA,NA,6.8,3.8,10.5,0.156,NA,NA,NA,NA,NA
1971-72,31,NYK,NBA,C,77,2926,19.5,0.548,0.235,NA,NA,16.9,15.5,NA,NA,NA,5.8,5.4,11.2,0.184,NA,NA,NA,NA,NA
1972-73,32,NYK,NBA,PF,71,2001,17.3,0.54,0.164,NA,NA,12.6,20.8,NA,NA,NA,3.4,4.4,7.8,0.188,NA,NA,NA,NA,NA
1973-74,33,NYK,NBA,C,73,1627,12.6,0.492,0.229,4,20.1,12.1,18.6,0.8,0.8,NA,1,2.4,3.4,0.101,NA,-0.1,1.3,1.3,1.4
Career,NA,,NBA,,829,32131,18.9,0.544,0.294,4,20.1,15.3,12,0.8,0.8,NA,63.6,34.8,98.4,0.147,NA,-0.1,1.3,1.3,1.4
,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7 seasons,NA,CIN,NBA,,465,20024,19.2,0.545,0.314,NA,NA,NA,9.8,NA,NA,NA,42.5,15.3,57.8,0.139,NA,NA,NA,NA,NA
3 seasons,NA,NYK,NBA,,221,6554,17.1,0.535,0.213,4,20.1,14.4,17.9,0.8,0.8,NA,10.3,12.2,22.4,0.164,NA,-0.1,1.3,1.3,1.4
2 seasons,NA,SFW,NBA,,143,5553,19.6,0.548,0.305,NA,NA,17.1,11.8,NA,NA,NA,10.8,7.3,18.2,0.157,NA,NA,NA,NA,NA
