Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,PF,PTS,,ORtg,DRtg
1973-74,33,NYK,NBA,C,73,NA,1627,5.5,12,0.462,1.9,2.7,0.698,1.8,8.9,10.7,6.6,0.8,0.7,3.8,13,NA,NA,94
Career,NA,,NBA,,73,NA,1627,5.5,12,0.499,1.9,2.7,0.783,1.8,8.9,10.7,6.6,0.8,0.7,3.8,13,NA,NA,94
,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3 seasons,NA,NYK,NBA,,73,NA,1627,5.5,12,0.502,1.9,2.7,0.773,1.8,8.9,10.7,6.6,0.8,0.7,3.8,13,NA,NA,94
2 seasons,NA,SFW,NBA,,0,NA,0,NA,NA,0.501,NA,NA,0.787,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7 seasons,NA,CIN,NBA,,0,NA,0,NA,NA,0.497,NA,NA,0.784,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
