Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,PF,PTS
1963-64,23,CIN,NBA,PF,79,NA,3273,545,1035,0.527,310,398,0.779,NA,NA,1375,204,NA,NA,300,1400
1964-65,24,CIN,NBA,PF,66,NA,2864,558,1121,0.498,298,366,0.814,NA,NA,1321,157,NA,NA,214,1414
1965-66,25,CIN,NBA,PF,79,NA,3517,690,1523,0.453,317,403,0.787,NA,NA,1668,213,NA,NA,274,1697
1966-67,26,CIN,NBA,PF,81,NA,3558,577,1257,0.459,284,359,0.791,NA,NA,1547,268,NA,NA,280,1438
1967-68,27,CIN,NBA,PF,82,NA,3619,707,1361,0.519,346,445,0.778,NA,NA,1560,251,NA,NA,243,1760
1968-69,28,CIN,NBA,PF,74,NA,3075,555,1007,0.551,247,327,0.755,NA,NA,1360,306,NA,NA,206,1357
1969-70,29,TOT,NBA,PF,67,NA,2420,405,799,0.507,200,255,0.784,NA,NA,951,175,NA,NA,164,1010
1969-70,29,CIN,NBA,PF,4,NA,118,18,35,0.514,5,7,0.714,NA,NA,45,9,NA,NA,5,41
1969-70,29,SFW,NBA,PF,63,NA,2302,387,764,0.507,195,248,0.786,NA,NA,906,166,NA,NA,159,969
1970-71,30,SFW,NBA,PF,80,NA,3251,623,1250,0.498,289,367,0.787,NA,NA,1265,293,NA,NA,197,1535
1971-72,31,NYK,NBA,C,77,NA,2926,543,1060,0.512,197,249,0.791,NA,NA,1011,318,NA,NA,218,1283
1972-73,32,NYK,NBA,PF,71,NA,2001,312,608,0.513,80,100,0.8,NA,NA,510,317,NA,NA,157,704
1973-74,33,NYK,NBA,C,73,NA,1627,194,420,0.462,67,96,0.698,62,312,374,230,28,24,134,455
Career,NA,,NBA,,829,NA,32131,5709,11441,0.499,2635,3365,0.783,62,312,12942,2732,28,24,2387,14053
,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7 seasons,NA,CIN,NBA,,465,NA,20024,3650,7339,0.497,1807,2305,0.784,NA,NA,8876,1408,NA,NA,1522,9107
3 seasons,NA,NYK,NBA,,221,NA,6554,1049,2088,0.502,344,445,0.773,62,312,1895,865,28,24,509,2442
2 seasons,NA,SFW,NBA,,143,NA,5553,1010,2014,0.501,484,615,0.787,NA,NA,2171,459,NA,NA,356,2504
