Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,FT,FTA,FT%,TRB,AST,PF,PTS
1947-48,24,BOS,BAA,NA,43,NA,NA,59,247,0.239,24,38,0.632,NA,18,66,142
1948-49,25,BOS,BAA,NA,56,NA,NA,193,580,0.333,92,129,0.713,NA,56,102,478
1949-50,26,TOT,NBA,NA,49,NA,NA,63,213,0.296,37,54,0.685,NA,44,59,163
1949-50,26,MNL,NBA,NA,23,NA,NA,27,95,0.284,7,14,0.5,NA,23,32,61
1949-50,26,WAT,NBA,NA,26,NA,NA,36,118,0.305,30,40,0.75,NA,21,27,102
Career,NA,,TOT,NA,148,NA,NA,315,1040,0.303,153,221,0.692,NA,118,227,783
,NA,,BAA,NA,99,NA,NA,252,827,0.305,116,167,0.695,NA,74,168,620
,NA,,NBA,NA,49,NA,NA,63,213,0.296,37,54,0.685,NA,44,59,163
,NA,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2 seasons,NA,BOS,BAA,NA,99,NA,NA,252,827,0.305,116,167,0.695,NA,74,168,620
1 season,NA,WAT,NBA,NA,26,NA,NA,36,118,0.305,30,40,0.75,NA,21,27,102
1 season,NA,MNL,NBA,NA,23,NA,NA,27,95,0.284,7,14,0.5,NA,23,32,61
