Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,FT,FTA,FT%,TRB,AST,PF,PTS
1947-48,24,BOS,BAA,NA,43,NA,NA,1.4,5.7,0.239,0.6,0.9,0.632,NA,0.4,1.5,3.3
1948-49,25,BOS,BAA,NA,56,NA,NA,3.4,10.4,0.333,1.6,2.3,0.713,NA,1,1.8,8.5
1949-50,26,TOT,NBA,NA,49,NA,NA,1.3,4.3,0.296,0.8,1.1,0.685,NA,0.9,1.2,3.3
1949-50,26,MNL,NBA,NA,23,NA,NA,1.2,4.1,0.284,0.3,0.6,0.5,NA,1,1.4,2.7
1949-50,26,WAT,NBA,NA,26,NA,NA,1.4,4.5,0.305,1.2,1.5,0.75,NA,0.8,1,3.9
Career,NA,,TOT,NA,148,NA,NA,2.1,7,0.303,1,1.5,0.692,NA,0.8,1.5,5.3
,NA,,BAA,NA,99,NA,NA,2.5,8.4,0.305,1.2,1.7,0.695,NA,0.7,1.7,6.3
,NA,,NBA,NA,49,NA,NA,1.3,4.3,0.296,0.8,1.1,0.685,NA,0.9,1.2,3.3
,NA,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2 seasons,NA,BOS,BAA,NA,99,NA,NA,2.5,8.4,0.305,1.2,1.7,0.695,NA,0.7,1.7,6.3
1 season,NA,WAT,NBA,NA,26,NA,NA,1.4,4.5,0.305,1.2,1.5,0.75,NA,0.8,1,3.9
1 season,NA,MNL,NBA,NA,23,NA,NA,1.2,4.1,0.284,0.3,0.6,0.5,NA,1,1.4,2.7
