Season,Age,Tm,Lg,Pos,G,MP,PER,TS%,FTr,ORB%,DRB%,TRB%,AST%,,OWS,DWS,WS,WS/48
1947-48,24,BOS,BAA,NA,43,NA,NA,0.269,0.154,NA,NA,NA,NA,NA,-0.9,0.1,-0.8,NA
1948-49,25,BOS,BAA,NA,56,NA,NA,0.375,0.222,NA,NA,NA,NA,NA,0.4,1.7,2.1,NA
1949-50,26,TOT,NBA,NA,49,NA,NA,0.344,0.254,NA,NA,NA,NA,NA,-0.6,0.4,-0.2,NA
1949-50,26,MNL,NBA,NA,23,NA,NA,0.302,0.147,NA,NA,NA,NA,NA,-0.6,0.5,0,NA
1949-50,26,WAT,NBA,NA,26,NA,NA,0.376,0.339,NA,NA,NA,NA,NA,0,-0.1,-0.1,NA
Career,NA,,TOT,NA,148,NA,NA,0.344,0.213,NA,NA,NA,NA,NA,-1.1,2.2,1.1,NA
,NA,,BAA,NA,99,NA,NA,0.344,0.202,NA,NA,NA,NA,NA,-0.5,1.8,1.3,NA
,NA,,NBA,NA,49,NA,NA,0.344,0.254,NA,NA,NA,NA,NA,-0.6,0.4,-0.2,NA
,NA,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2 seasons,NA,BOS,BAA,NA,99,NA,NA,0.344,0.202,NA,NA,NA,NA,NA,-0.5,1.8,1.3,NA
1 season,NA,WAT,NBA,NA,26,NA,NA,0.376,0.339,NA,NA,NA,NA,NA,0,-0.1,-0.1,NA
1 season,NA,MNL,NBA,NA,23,NA,NA,0.302,0.147,NA,NA,NA,NA,NA,-0.6,0.5,0,NA
