Thru 3 Years,Thru 3 Years,Win Shares (Best to Worst),Win Shares (Best to Worst),Win Shares (Best to Worst)
Player,Sim,1,2,3
Gene Stump,,2.1,-0.2,-0.8
Dick Gibbs,76.1,2.1,-0.1,-0.6
Jonathan Bender,58.5,2,-0.1,-0.2
Keith Erickson,46.0,2.1,0.2,-0.2
Rodney White,43.5,1.8,-0.2,-0.4
Bruce Bowen,38.5,2.2,0,0
Neil Johnson,37.9,2.2,0.2,-0.2
Gar Heard,37.5,2.4,0.1,-0.3
Andrew Levane,37.0,1.8,-0.4,-0.6
Dick Ricketts,36.5,2,0.1,0
Dean Tolson,36.2,2,0.2,0
