Season,Team,Lg,Salary
1984-85,Portland Trail Blazers,NBA,"$210,000"
1985-86,Portland Trail Blazers,NBA,"$265,000"
1987-88,Los Angeles Clippers,NBA,"$300,000"
1988-89,Cleveland Cavaliers,NBA,"$335,000"
1990-91,Cleveland Cavaliers,NBA,"$100,000"
1991-92,Cleveland Cavaliers,NBA,"$130,000"
Career,(may be incomplete),,"$1,340,000"
