,,,,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs
Season,Age,Tm,Lg,MP,FG,FGA,3P,3PA,2P,2PA,FT,FTA,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc
1981-82,22,POR,NBA,,8,15,0,,8,,11,14,3,4,5,12,5,1,8,6,20,19.7
1982-83,23,POR,NBA,,9,17,0,1,9,17,10,13,4,6,6,14,8,1,8,6,24,23.7
1983-84,24,POR,NBA,,10,16,0,1,10,16,9,11,4,5,7,15,5,1,7,6,24,26.1
1984-85,25,POR,NBA,,13,18,0,1,13,18,13,15,3,6,8,14,5,1,7,6,26,26.7
1985-86,26,TOT,NBA,,8,13,2,3,8,13,10,11,3,4,7,10,8,1,5,5,21,22.1
1985-86,26,POR,NBA,,7,13,1,1,7,13,10,11,3,4,7,10,8,1,5,5,18,22.1
1985-86,26,LAC,NBA,,8,11,2,3,8,11,7,9,3,4,5,10,2,1,4,5,21,16.4
1986-87,27,LAC,NBA,,10,18,2,3,9,17,9,10,4,7,8,15,5,2,7,6,24,26.2
1987-88,28,LAC,NBA,,14,19,3,3,13,18,6,8,2,6,8,15,5,1,6,5,30,29.3
1988-89,29,CLE,NBA,,7,12,2,2,7,12,6,8,2,5,5,10,4,2,4,4,15,15.9
1990-91,31,CLE,NBA,,10,15,1,2,10,14,10,13,4,8,8,11,5,1,6,6,28,27.1
Career,,,,,14,19,3,,13,,13,15,4,8,8,15,8,2,8,6,30,29.3
5 Seasons,,POR,NBA,,13,18,1,,13,,13,15,4,6,8,15,8,1,8,6,26,26.7
3 Seasons,,LAC,NBA,,14,19,3,3,13,18,9,10,4,7,8,15,5,2,7,6,30,29.3
2 Seasons,,CLE,NBA,,10,15,2,2,10,14,10,13,4,8,8,11,5,2,6,6,28,27.1
