,,,,,,,,,,,,,,,,,,,,,2-Pt Field Goals,2-Pt Field Goals,2-Pt Field Goals,3-Pt Field Goals,3-Pt Field Goals,3-Pt Field Goals,3-Pt Field Goals,3-Pt Field Goals
,,,,,,,,,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,FG% by Distance,FG% by Distance,FG% by Distance,FG% by Distance,FG% by Distance,FG% by Distance,,Dunks,Dunks,,Corner,Corner,Heaves,Heaves
Season,Age,Tm,Lg,Pos,G,MP,FG%,Dist.,2P,0-3,3-10,10-16,16-3pt,3P,2P,0-3,3-10,10-16,16-3pt,3P,%Ast'd,%FGA,Md.,%Ast'd,%3PA,3P%,Att.,Md.
2001-02,22,SEA,NBA,SF,3,79,.375,13.4,.813,.188,.156,.250,.219,.188,.423,.500,.400,.500,.286,.167,.273,.000,0,1.000,.000,,0,0
2004-05,25,SEA,NBA,SF,8,312,.406,13.5,.764,.189,.198,.151,.226,.236,.469,.650,.476,.375,.375,.200,.368,.047,5,1.000,.200,.200,0,0
2007-08,28,ORL,NBA,PF,10,417,.436,14.8,.583,.245,.092,.129,.117,.417,.526,.625,.533,.476,.368,.309,.360,.025,4,.952,.279,.474,0,0
2008-09,29,ORL,NBA,PF,24,986,.448,15.0,.621,.170,.175,.178,.098,.379,.481,.492,.541,.387,.529,.394,.529,.011,4,.923,.288,.500,1,0
2009-10,30,ORL,NBA,PF,14,512,.462,17.4,.476,.140,.098,.119,.119,.524,.559,.550,.571,.647,.471,.373,.289,.007,1,.964,.373,.393,0,0
2012-13,33,MIA,NBA,PF,11,47,.400,12.3,.800,.200,.300,.150,.150,.200,.500,1.000,.500,.000,.333,.000,.375,.050,1,,.500,.000,0,0
2013-14,34,MIA,NBA,SF,18,319,.412,19.1,.306,.106,.129,.047,.024,.694,.500,.444,.727,.250,.000,.373,.769,.000,0,1.000,.525,.355,1,0
Career,,,NBA,,88,2672,.436,15.4,.589,.176,.148,.146,.118,.411,.496,.563,.541,.427,.425,.350,.435,.017,15,.953,.333,.415,2,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3 seasons,,ORL,NBA,,48,1915,.448,15.5,.580,.182,.138,.153,.107,.420,.507,.546,.544,.450,.471,.367,.438,.014,9,.941,.309,.459,1,0
2 seasons,,MIA,NBA,,29,366,.410,17.8,.400,.124,.162,.067,.048,.600,.500,.615,.647,.143,.200,.349,.619,.010,1,1.000,.524,.333,1,0
2 seasons,,SEA,NBA,,11,391,.399,13.5,.775,.188,.188,.174,.225,.225,.458,.615,.462,.417,.355,.194,.347,.036,5,1.000,.161,.200,0,0
