Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,TRB,AST,STL,BLK,TOV,PF,PTS
2004-05,25,SEA,NBA,SF,1,0,14:08,1,7,0.143,0,2,0,0,0,NA,1,4,1,1,0,1,2,2
2008-09,29,ORL,NBA,PF,1,0,20:30,3,6,0.5,1,4,0.25,1,2,0.5,1,6,0,0,0,1,3,8
Career,NA,,NBA,,2,0,35,4,13,0.308,1,6,0.167,1,2,0.5,2,10,1,1,0,2,5,10
