Season,Age,Tm,Lg,Pos,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,,OWS,DWS,WS,WS/48,,OBPM,DBPM,BPM,VORP
2008-09,23,ORL,NBA,SG,21,550,9.3,0.511,0.286,0.169,1.4,7.5,4.5,8.4,1.9,0.4,10.8,16.3,NA,0,0.6,0.6,0.052,NA,-2,1.4,-0.6,0.2
2012-13,27,BOS,NBA,SG,4,39,6.6,0.444,0.4,0.8,0,5.6,3.1,4.6,2.8,0,0,8.8,NA,0,0.1,0.1,0.091,NA,-4.7,2.6,-2.1,0
2013-14,28,MEM,NBA,SG,7,224,8.8,0.515,0.317,0.3,1.4,5.8,3.5,8,1.2,0.8,8.1,15.2,NA,0.1,0.1,0.2,0.043,NA,-1.9,0.2,-1.6,0
2014-15,29,MEM,NBA,SG,11,367,15.5,0.663,0.3,0.23,0.9,7.7,4.2,11,1.7,0,10.6,15.3,NA,0.9,0.2,1.1,0.145,NA,0.9,1.7,2.6,0.4
2015-16,30,CHO,NBA,SG,7,257,8.5,0.521,0.176,0.294,2.1,7.2,4.4,6,1.2,0.9,8,11.6,NA,0.1,0.1,0.2,0.045,NA,-2.8,0.6,-2.2,0
Career,NA,,NBA,,50,1437,10.6,0.553,0.281,0.232,1.3,7.2,4.2,8.5,1.6,0.5,9.7,14.8,NA,1.1,1.1,2.2,0.074,NA,-1.4,1.2,-0.3,0.6
,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1 season,NA,ORL,NBA,,21,550,9.3,0.511,0.286,0.169,1.4,7.5,4.5,8.4,1.9,0.4,10.8,16.3,NA,0,0.6,0.6,0.052,NA,-2,1.4,-0.6,0.2
2 seasons,NA,MEM,NBA,,18,591,13,0.607,0.306,0.256,1.1,6.9,3.9,9.9,1.5,0.3,9.6,15.3,NA,1,0.3,1.3,0.107,NA,-0.2,1.2,1,0.4
1 season,NA,CHO,NBA,,7,257,8.5,0.521,0.176,0.294,2.1,7.2,4.4,6,1.2,0.9,8,11.6,NA,0.1,0.1,0.2,0.045,NA,-2.8,0.6,-2.2,0
1 season,NA,BOS,NBA,,4,39,6.6,0.444,0.4,0.8,0,5.6,3.1,4.6,2.8,0,0,8.8,NA,0,0.1,0.1,0.091,NA,-4.7,2.6,-2.1,0
