,,,,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs
Season,Age,Tm,Lg,MP,FG,FGA,3P,3PA,2P,2PA,FT,FTA,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc
2008-09,23,ORL,NBA,41:13,10,17,1,4,9,13,4,4,1,4,4,5,3,1,3,5,24,19.9
2012-13,27,BOS,NBA,20:07,1,2,0,1,1,2,4,4,0,2,2,1,1,0,0,2,4,3.8
2013-14,28,TOT,NBA,42:07,6,10,2,5,5,7,4,5,1,3,4,4,2,1,2,4,16,12.9
2013-14,28,MEM,NBA,42:07,6,10,2,5,5,7,4,5,1,3,4,4,2,1,2,4,16,12.9
2014-15,29,MEM,NBA,37:43,8,13,2,4,8,11,9,9,1,5,5,4,3,0,3,5,20,17.4
2015-16,30,TOT,NBA,42:00,5,11,2,2,5,9,4,4,1,3,4,2,2,1,3,5,12,9.9
2015-16,30,CHO,NBA,42:00,5,11,2,2,5,9,4,4,1,3,4,2,2,1,3,5,12,9.9
Career,,,,42:07,10,17,2,5,9,13,9,9,1,5,5,5,3,1,3,5,24,19.9
1 Season,,ORL,NBA,41:13,10,17,1,4,9,13,4,4,1,4,4,5,3,1,3,5,24,19.9
2 Seasons,,MEM,NBA,42:07,8,13,2,5,8,11,9,9,1,5,5,4,3,1,3,5,20,17.4
1 Season,,CHO,NBA,42:00,5,11,2,2,5,9,4,4,1,3,4,2,2,1,3,5,12,9.9
1 Season,,BOS,NBA,20:07,1,2,0,1,1,2,4,4,0,2,2,1,1,0,0,2,4,3.8
