,,,,,,,Position Estimate,Position Estimate,Position Estimate,Position Estimate,Position Estimate,+/- Per 100 Poss.,+/- Per 100 Poss.,Turnovers,Turnovers,Fouls Committed,Fouls Committed,Fouls Drawn,Fouls Drawn,Misc.,Misc.,Misc.
Season,Age,Tm,Lg,Pos,G,MP,PG%,SG%,SF%,PF%,C%,OnCourt,On-Off,BadPass,LostBall,Shoot,Off.,Shoot,Off.,PGA,And1,Blkd
2008-09,23,ORL,NBA,SG,21,550,6%,93%,1%,,,+3.9,+2.5,7,6,21,2,9,1,64,3,10
2012-13,27,BOS,NBA,SG,4,39,3%,67%,30%,,,-20.0,-15.7,0,0,1,0,2,0,2,0,0
2013-14,28,MEM,NBA,SG,7,224,,46%,54%,,,-7.6,-6.0,3,1,12,1,5,2,26,2,5
2014-15,29,MEM,NBA,SG,11,367,6%,60%,34%,,,+0.4,+2.3,5,4,11,1,5,0,49,1,5
2015-16,30,CHO,NBA,SG,7,257,,74%,26%,,,-5.6,+20.7,1,2,6,1,7,0,21,1,3
Career,,,NBA,,50,1437,4%,73%,23%,,,-1.1,+3.9,16,13,51,5,28,3,162,7,23
,,,,,,,,,,,,,,,,,,,,,,
1 season,,ORL,NBA,,21,550,6%,93%,1%,,,+3.9,+2.5,7,6,21,2,9,1,64,3,10
2 seasons,,MEM,NBA,,18,591,4%,55%,42%,,,-2.6,-0.8,8,5,23,2,10,2,75,3,10
1 season,,CHO,NBA,,7,257,,74%,26%,,,-5.6,+20.7,1,2,6,1,7,0,21,1,3
1 season,,BOS,NBA,,4,39,3%,67%,30%,,,-20.0,-15.7,0,0,1,0,2,0,2,0,0
