Season,Age,Tm,Lg,Pos,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,,OWS,DWS,WS,WS/48,,OBPM,DBPM,BPM,VORP
2008-09,23,ORL,NBA,SG,77,1939,10.7,0.556,0.376,0.174,1.1,9.1,5.2,7.6,2,0.5,10.6,15.5,NA,1.3,3.1,4.4,0.108,NA,-2.1,1.9,-0.1,0.9
2009-10,24,NJN,NBA,SG,71,2375,12.8,0.525,0.29,0.197,2.8,9.7,6.1,9,2.1,0.6,8.3,17.7,NA,1.8,1.3,3.1,0.063,NA,-1,-0.4,-1.4,0.4
2010-11,25,HOU,NBA,SG,81,1723,12.6,0.534,0.302,0.208,3.3,10.4,6.9,8.9,1.7,0.7,9.8,17.9,NA,1.6,1.1,2.7,0.076,NA,-0.7,-0.5,-1.1,0.4
2011-12,26,HOU,NBA,SG,58,1757,12.6,0.534,0.374,0.148,1.7,8.9,5.2,7.9,2,0.9,9.4,17.6,NA,1.8,1.4,3.2,0.087,NA,-0.4,0.3,0,0.9
2012-13,27,BOS,NBA,SG,78,1941,11.7,0.545,0.294,0.136,1.9,9.4,5.8,11.7,2.4,0.9,13,15.7,NA,0.9,2.4,3.3,0.082,NA,-1.8,1.2,-0.5,0.7
2013-14,28,TOT,NBA,SG,79,1973,13.8,0.574,0.316,0.182,1.7,9.5,5.6,9.3,1.7,1.2,9.9,17,NA,2.8,1.9,4.7,0.114,NA,0.1,0.8,0.9,1.5
2013-14,28,BOS,NBA,SG,30,504,14.6,0.573,0.284,0.12,1.8,9.5,5.5,10.9,2,1.4,11.5,19.2,NA,0.6,0.4,1,0.094,NA,0.8,0.8,1.6,0.5
2013-14,28,MEM,NBA,SG,49,1469,13.5,0.574,0.329,0.209,1.7,9.5,5.6,8.7,1.6,1.1,9.3,16.3,NA,2.2,1.5,3.7,0.12,NA,-0.2,0.8,0.7,1
2014-15,29,MEM,NBA,SG,77,2354,11.5,0.555,0.348,0.201,1,7.6,4.3,9.8,1.7,0.4,10,15.2,NA,2.5,2.4,4.8,0.099,NA,-1,0.5,-0.5,0.9
2015-16,30,TOT,NBA,SG,79,2334,11.5,0.551,0.34,0.185,1.4,8.7,4.9,9.1,1.9,1.1,9.4,14.7,NA,2.1,1.7,3.9,0.08,NA,-1.3,0.3,-1,0.6
2015-16,30,MEM,NBA,SG,51,1489,11.7,0.556,0.329,0.22,1.4,7.9,4.5,8.1,1.8,1,9.6,15.3,NA,1.5,0.8,2.2,0.072,NA,-0.9,-0.1,-0.9,0.4
2015-16,30,CHO,NBA,SG,28,845,11.2,0.54,0.359,0.118,1.3,10.1,5.6,10.9,2,1.2,9,13.6,NA,0.7,1,1.6,0.094,NA,-2.1,1.1,-1,0.2
2016-17,31,NYK,NBA,SG,77,2459,12.2,0.559,0.382,0.139,2.3,9,5.7,10.6,1.6,0.8,8.5,14.4,NA,3.1,1.1,4.2,0.081,NA,-0.7,-0.2,-0.9,0.7
