,,,,,,,,,,,,,,,,,,,,,2-Pt Field Goals,2-Pt Field Goals,2-Pt Field Goals,3-Pt Field Goals,3-Pt Field Goals,3-Pt Field Goals,3-Pt Field Goals,3-Pt Field Goals
,,,,,,,,,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,FG% by Distance,FG% by Distance,FG% by Distance,FG% by Distance,FG% by Distance,FG% by Distance,,Dunks,Dunks,,Corner,Corner,Heaves,Heaves
Season,Age,Tm,Lg,Pos,G,MP,FG%,Dist.,2P,0-3,3-10,10-16,16-3pt,3P,2P,0-3,3-10,10-16,16-3pt,3P,%Ast'd,%FGA,Md.,%Ast'd,%3PA,3P%,Att.,Md.
2008-09,23,ORL,NBA,SG,21,550,.435,13.6,.714,.325,.052,.104,.234,.286,.500,.520,.500,.375,.528,.273,.400,.026,3,1.000,.545,.292,1,0
2012-13,27,BOS,NBA,SG,4,39,.200,18.0,.600,.000,.000,.400,.200,.400,.333,,,.000,1.000,.000,1.000,.000,0,,1.000,.000,0,0
2013-14,28,MEM,NBA,SG,7,224,.417,14.8,.683,.200,.133,.150,.183,.317,.463,.583,.625,.333,.364,.316,.684,.033,1,1.000,.316,.333,1,0
2014-15,29,MEM,NBA,SG,11,367,.550,15.1,.700,.180,.120,.160,.240,.300,.586,.556,.417,.688,.625,.467,.537,.010,1,.857,.333,.500,0,0
2015-16,30,CHO,NBA,SG,7,257,.412,12.4,.824,.275,.176,.098,.255,.176,.405,.357,.556,.200,.462,.444,.353,.020,1,.750,.111,.000,0,0
Career,,,NBA,,50,1437,.457,14.1,.719,.254,.100,.130,.230,.281,.500,.511,.514,.438,.529,.346,.481,.022,6,.917,.413,.326,2,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1 season,,ORL,NBA,,21,550,.435,13.6,.714,.325,.052,.104,.234,.286,.500,.520,.500,.375,.528,.273,.400,.026,3,1.000,.545,.292,1,0
2 seasons,,MEM,NBA,,18,591,.500,15.0,.694,.188,.125,.156,.219,.306,.541,.567,.500,.560,.543,.408,.583,.019,2,.900,.327,.438,1,0
1 season,,CHO,NBA,,7,257,.412,12.4,.824,.275,.176,.098,.255,.176,.405,.357,.556,.200,.462,.444,.353,.020,1,.750,.111,.000,0,0
1 season,,BOS,NBA,,4,39,.200,18.0,.600,.000,.000,.400,.200,.400,.333,,,.000,1.000,.000,1.000,.000,0,,1.000,.000,0,0
