Season,Age,Tm,Lg,Pos,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,,OWS,DWS,WS,WS/48,,OBPM,DBPM,BPM,VORP
1982-83,23,NYK,NBA,SG,6,85,12,0.67,0.133,0.667,2.8,9.6,6.2,8.2,1.2,0,9.3,10.7,NA,0.2,0,0.2,0.135,NA,2.1,0.8,2.9,0.1
1983-84,24,NYK,NBA,SG,12,254,11.1,0.515,0.06,0.119,2.7,5.3,4,15.5,2.1,0.7,12,16.4,NA,0.1,0.1,0.3,0.05,NA,-1.1,0.9,-0.2,0.1
1987-88,28,NYK,NBA,SG,4,71,11.3,0.602,0.684,0.211,0,3.3,1.7,8.2,2.1,0,4.6,13,NA,0.1,0,0.1,0.079,NA,1.4,-0.4,1,0.1
1988-89,29,NYK,NBA,SG,9,159,16.5,0.594,0.552,0.069,6.3,7.7,7,13.5,3.2,0.9,9.1,17.8,NA,0.3,0.2,0.5,0.144,NA,3.2,2.5,5.8,0.3
1989-90,30,NYK,NBA,SG,10,178,11.9,0.52,0.491,0.109,3.2,6.2,4.6,15.7,2.8,0,9.4,15.6,NA,0.2,0,0.2,0.056,NA,-0.3,0.2,-0.1,0.1
1990-91,31,NYK,NBA,SG,3,66,12.6,0.464,0.4,0.08,5.7,17.1,11.4,25.4,0.8,0,3.7,18.6,NA,0.1,0,0.1,0.071,NA,2.1,0.9,3,0.1
1991-92,32,SAS,NBA,SG,3,38,6.2,0.485,0.357,0.071,3,6.6,4.8,7.6,0,0,17.2,19.7,NA,0,0,-0.1,-0.087,NA,-3.8,-4,-7.8,-0.1
1992-93,33,CHI,NBA,SG,19,208,9.8,0.545,0.565,0.13,2.4,7.6,5,12.6,1.8,0,12.6,12.3,NA,0.2,0.2,0.4,0.084,NA,0,0.1,0.1,0.1
Career,NA,,NBA,,66,1059,11.8,0.543,0.38,0.136,3.3,7.2,5.3,13.9,2.1,0.3,10.2,15.2,NA,1.2,0.5,1.7,0.077,NA,0.4,0.6,1,0.8
,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6 seasons,NA,NYK,NBA,,44,813,12.6,0.546,0.348,0.141,3.5,7.2,5.3,14.6,2.3,0.4,9.3,15.8,NA,1,0.4,1.4,0.083,NA,0.7,1,1.7,0.8
1 season,NA,CHI,NBA,,19,208,9.8,0.545,0.565,0.13,2.4,7.6,5,12.6,1.8,0,12.6,12.3,NA,0.2,0.2,0.4,0.084,NA,0,0.1,0.1,0.1
1 season,NA,SAS,NBA,,3,38,6.2,0.485,0.357,0.071,3,6.6,4.8,7.6,0,0,17.2,19.7,NA,0,0,-0.1,-0.087,NA,-3.8,-4,-7.8,-0.1
